episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
bleach_hard_00_03_chaitanya_black10_4,0,0.2558474689749028,0.2558474689749028,0.8679072531621004,0.8679072531621004,0.0311283353832856,0.0311283353832856,0.05334335086401202,0.05334335086401202,0.0,0.0,MODE_1_ACCEPT,0.2558474689749028,0.2558474689749029,0.2558474689749028,0.2558474689749039,0.2558474689749028,0.2558474689749028
bleach_hard_00_03_chaitanya_black10_4,1,0.23651159534619665,0.23651159534619665,1.0412989113722486,1.0412989113722486,0.03734719537064584,0.03734719537064584,0.05334335086401202,0.05334335086401202,0.0,0.0,MODE_1_ACCEPT,0.23651159534619665,0.2365115953461967,0.23651159534619665,0.2365115953461967,0.23651159534619665,0.23651159534619665
bleach_hard_00_03_chaitanya_black10_4,4,0.26647400673089416,0.2532896290887517,1.3204101874744913,1.2423910622150325,0.04735779198694663,0.04455956039187848,0.375,0.25,-0.013184377642142475,-0.07801912525945887,MODE_3_UNCERTAIN_FUSION,0.26647400673089416,0.25568534543080307,0.26647400673089416,0.2664739985806574,0.2662948770299316,0.2532896290887517
bleach_hard_00_03_chaitanya_black10_4,5,0.30033192683164056,0.29469190969846465,1.2812872668646333,1.3476447150718258,0.045954610495513866,0.048334584732907054,0.31253078040198584,0.375,-0.005640017133175912,0.06635744820719247,MODE_3_UNCERTAIN_FUSION,0.30033192683164056,0.29094053144198284,0.30033192683164056,0.30033192854332297,0.30033192683164056,0.30033192683164056
bleach_hard_00_03_chaitanya_black10_4,6,0.3020878884716296,0.33107433058738467,1.2560152399461704,1.44623202220492,0.045048204739752296,0.05187051411913235,0.25,0.75,0.028986442115755073,0.19021678225874972,MODE_3_UNCERTAIN_FUSION,0.3020878884716296,0.30982616273947733,0.3020878884716296,0.3020878909391052,0.3020878884716296,0.3020878884716296
bleach_hard_00_03_chaitanya_black10_4,7,0.29904877115306805,0.3051467167496198,1.2557394780926174,1.4591547220157775,0.045038314273424196,0.05233399928105985,0.25,0.75,0.006097945596551746,0.20341524392316002,MODE_3_UNCERTAIN_FUSION,0.29904877115306805,0.3114626908266764,0.29904877115306805,0.29904877526127294,0.29904877115306805,0.29904877115306805
bleach_hard_00_03_chaitanya_black10_4,8,0.28818079567014077,0.3072588633493679,1.2773040772953481,1.2286066275823044,0.045811749538474764,0.044065168274802356,0.28532853965664284,0.25,0.01907806767922715,-0.04869744971304368,MODE_3_UNCERTAIN_FUSION,0.28818079567014077,0.3038558466030664,0.28818079567014077,0.2881808015485215,0.28821429559072537,0.28818079567014077
bleach_hard_00_03_chaitanya_black10_4,9,0.2918595301442076,0.27945985199292905,1.3425802639125626,1.3714052187497197,0.04815294328027091,0.04918677824167951,0.375,0.75,-0.01239967815127857,0.02882495483715708,MODE_3_UNCERTAIN_FUSION,0.2918595301442076,0.294630133827004,0.2918595301442076,0.29185951006152167,0.2918595301442076,0.27944799602409776
bleach_hard_00_03_chaitanya_black10_4,10,0.3089129880690153,0.2963910000351927,1.3590747300563712,1.4859961417144076,0.048744533305843406,0.05329669283097357,0.75,0.75,-0.012521988033822595,0.1269214116580364,MODE_3_UNCERTAIN_FUSION,0.3089129880690153,0.2949659667153738,0.3089129880690153,0.30891297346368457,0.3089129880690153,0.2730274543995105
bleach_hard_00_03_chaitanya_black10_4,11,0.2829789980821596,0.3296634518966055,1.3712745399738193,1.484948484710194,0.04918209132064171,0.0532591175964367,0.75,0.75,0.046684453814445914,0.1136739447363746,MODE_3_UNCERTAIN_FUSION,0.2829789980821596,0.289131532045086,0.2829789980821596,0.2829789734078339,0.2829789980821596,0.2694141705196891
bleach_hard_00_03_chaitanya_black10_4,12,0.2882800350501818,0.2714786204910954,1.22307728867796,0.9542671214568473,0.04386685317231278,0.03422571581666835,0.25,0.05334335086401202,-0.016801414559086403,-0.2688101672211126,MODE_2_UNCERTAINTY_FUSION,0.2882800350501818,0.2856649401794334,0.2882800350501818,0.2882799918631669,0.2786534799436976,0.2686561422799146
bleach_hard_00_03_chaitanya_black10_4,13,0.290312812935097,0.2755003049140893,1.168186555268696,1.0444414415742884,0.04189814378225661,0.0374599052641567,0.25,0.05334335086401202,-0.014812508021007698,-0.12374511369440766,MODE_2_UNCERTAINTY_FUSION,0.290312812935097,0.28528730029891897,0.290312812935097,0.29031277150127466,0.2849962726007519,0.270478225782829
bleach_hard_00_03_chaitanya_black10_4,14,0.29284091076358293,0.2966668037208378,1.3031988101142604,1.169083415918,0.04674048924529356,0.041930310559273265,0.375,0.25,0.003825892957254884,-0.1341153941962605,MODE_2_UNCERTAINTY_FUSION,0.29284091076358293,0.28946710288492966,0.29284091076358293,0.2928408946249893,0.2929548731966881,0.27418289482688313
bleach_hard_00_03_chaitanya_black10_4,15,0.2681454593752134,0.3026333509635599,1.2284746563785096,1.2986240395575814,0.04406043499958465,0.04657641066239077,0.25,0.375,0.03448789158834653,0.07014938317907182,MODE_3_UNCERTAIN_FUSION,0.2681454593752134,0.28078914943423466,0.2681454593752134,0.2681454584414174,0.2681454593752134,0.2681454593752134
bleach_hard_00_03_chaitanya_black10_4,16,0.27419375326379664,0.24511406505208744,1.1818505417978376,1.107132114168391,0.042388215911279795,0.039708367037927,0.25,0.05334335086401202,-0.029079688211709198,-0.07471842762944658,MODE_3_UNCERTAIN_FUSION,0.27419375326379664,0.2722608041783034,0.27419375326379664,0.2741937634284867,0.2739949145538084,0.27419375326379664
