episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
bleach_hard_00_03_chaitanya_black10_5,0,0.2559308319806783,0.2559308319806783,0.8480547674245754,0.8480547674245754,0.0304163067281752,0.0304163067281752,0.05334335086401202,0.05334335086401202,0.0,0.0,MODE_1_ACCEPT,0.2559308319806783,0.2559308319806783,0.2559308319806783,0.2559308319806783,0.2559308319806783,0.2559308319806783
bleach_hard_00_03_chaitanya_black10_5,1,0.2364269893025728,0.2364269893025728,1.052997061730828,1.052997061730828,0.03776676087882572,0.03776676087882572,0.05334335086401202,0.05334335086401202,0.0,0.0,MODE_1_ACCEPT,0.2364269893025728,0.2364269893025728,0.2364269893025728,0.23642698930257272,0.2364269893025728,0.2364269893025728
bleach_hard_00_03_chaitanya_black10_5,4,0.26622773367369323,0.25271729542984067,1.315870483146256,1.2270312097805323,0.04719497108833632,0.04400866438740691,0.375,0.25,-0.013510438243852563,-0.08883927336572373,MODE_3_UNCERTAIN_FUSION,0.26622773367369323,0.25533731631650103,0.26622773367369323,0.26622774181414194,0.26602202570367606,0.25271729542984067
bleach_hard_00_03_chaitanya_black10_5,5,0.30011424978792584,0.2941285771919613,1.3052256373862763,1.3816286097911876,0.04681318337114333,0.04955345007664095,0.375,0.75,-0.005985672595964553,0.07640297240491134,MODE_3_UNCERTAIN_FUSION,0.30011424978792584,0.29040512340930713,0.30011424978792584,0.3001142587366322,0.30011424978792584,0.30011424978792584
bleach_hard_00_03_chaitanya_black10_5,6,0.3036961485100716,0.33100094352221926,1.2915974721405237,1.470341734828435,0.04632439600719053,0.05273523234542333,0.375,0.75,0.027304795012147665,0.17874426268791144,MODE_3_UNCERTAIN_FUSION,0.3036961485100716,0.31045051464431783,0.3036961485100716,0.30369615006846057,0.3036961485100716,0.3036961485100716
bleach_hard_00_03_chaitanya_black10_5,7,0.29998482449949887,0.3082967854914849,1.1945757370041101,1.3902463379618344,0.042844617379012025,0.04986253325547202,0.25,0.75,0.008311960991986056,0.19567060095772426,MODE_3_UNCERTAIN_FUSION,0.29998482449949887,0.31242089298463066,0.29998482449949887,0.2999848262344047,0.29998482449949887,0.29998482449949887
bleach_hard_00_03_chaitanya_black10_5,8,0.2814124142599684,0.30822917782413584,1.2323670095944068,1.1948669227056912,0.04420003802271093,0.042855061036608626,0.25,0.25,0.026816763564167456,-0.037500086888715645,MODE_3_UNCERTAIN_FUSION,0.2814124142599684,0.3010623155292372,0.2814124142599684,0.2814124165130414,0.2814579656119554,0.2814124142599684
bleach_hard_00_03_chaitanya_black10_5,9,0.2862198817535915,0.26493836899198836,1.197461535395544,1.1659994593295218,0.04294811933714156,0.04181970146522101,0.25,0.25,-0.021281512761603116,-0.03146207606602225,MODE_3_UNCERTAIN_FUSION,0.2862198817535915,0.2881856771673056,0.2862198817535915,0.28621989908148193,0.2861525751916322,0.26488560584143844
bleach_hard_00_03_chaitanya_black10_5,10,0.30053567669875036,0.29163846951042527,1.3741357248415567,1.3048150089559747,0.04928471049087219,0.04679845578423843,0.75,0.375,-0.008897207188325096,-0.06932071588558197,MODE_3_UNCERTAIN_FUSION,0.30053567669875036,0.286466662609205,0.30053567669875036,0.30053567689519833,0.3004841037992054,0.2493589278891907
bleach_hard_00_03_chaitanya_black10_5,11,0.27775262231757414,0.31681802514867535,1.2729279045821507,1.5739892024483808,0.04565479385984057,0.05645264929515737,0.25544251449591715,0.8484848484848485,0.039065402831101215,0.30106129786623015,MODE_3_UNCERTAIN_FUSION,0.27775262231757414,0.28117188929747117,0.27775262231757414,0.2777526282744579,0.27775262231757414,0.236120495641372
bleach_hard_00_03_chaitanya_black10_5,12,0.28541113022836373,0.2656175684408335,1.200687283930536,1.0952693264123052,0.04306381393687388,0.039282896649810314,0.25,0.05334335086401202,-0.019793561787530223,-0.1054179575182308,MODE_2_UNCERTAINTY_FUSION,0.28541113022836373,0.27971838057478365,0.28541113022836373,0.2854111346699555,0.2746728177551906,0.22737029548105178
bleach_hard_00_03_chaitanya_black10_5,13,0.2855433212256721,0.2734926852082439,1.0852076551127532,1.0338244961025258,0.038922025050238215,0.03707911821785999,0.05334335086401202,0.05334335086401202,-0.012050636017428229,-0.051383159010227386,MODE_1_ACCEPT,0.2855433212256721,0.2815791790724821,0.2855433212256721,0.28554333383266944,0.2855433212256721,0.22863073292494906
bleach_hard_00_03_chaitanya_black10_5,14,0.2901046682739179,0.3055210398216566,1.2839464721123728,1.3641969595442356,0.04604998547078114,0.04892824703427173,0.33069118680043613,0.75,0.015416371547738728,0.0802504874318628,MODE_3_UNCERTAIN_FUSION,0.2901046682739179,0.2877302608065632,0.2901046682739179,0.29010470225229673,0.2901046682739179,0.24625963041816343
bleach_hard_00_03_chaitanya_black10_5,15,0.2715291039229943,0.29684412761128337,1.2355751607255148,1.2834496158715964,0.04431510147448593,0.046032165239824646,0.25,0.3272980259070546,0.025315023688289084,0.047874455146081685,MODE_3_UNCERTAIN_FUSION,0.2715291039229943,0.2826582564307894,0.2715291039229943,0.2715291623723917,0.2715291039229943,0.2715291039229943
bleach_hard_00_03_chaitanya_black10_5,16,0.27514836015464017,0.2519279182757209,1.186908700738643,1.077951124314112,0.042569631687398385,0.03866176253532517,0.25,0.05334335086401202,-0.02322044187891925,-0.10895757642453097,MODE_2_UNCERTAINTY_FUSION,0.27514836015464017,0.2755269949995438,0.27514836015464017,0.27514840213370473,0.26798055658889314,0.27514836015464017
bleach_hard_00_03_chaitanya_black10_5,17,0.26645655043543487,0.26808194620154296,1.2008132744141282,1.021248395711228,0.04306833270776106,0.03662806418026794,0.25,0.05334335086401202,0.0016253957661080953,-0.17956487870290028,MODE_2_UNCERTAINTY_FUSION,0.26645655043543487,0.26792912247815276,0.26645655043543487,0.26645655383330435,0.2658730001693786,0.26645655043543487
bleach_hard_00_03_chaitanya_black10_5,18,0.2878297080302914,0.2658504359210195,1.088568206661687,1.097053508170995,0.03904255449080563,0.039346888058992446,0.05334335086401202,0.05334335086401202,-0.02197927210927192,0.008485301509307819,MODE_1_ACCEPT,0.2878297080302914,0.27497166595350353,0.2878297080302914,0.2878297007711215,0.2878297080302914,0.261375280383349
bleach_hard_00_03_chaitanya_black10_5,19,0.28767303960614066,0.31092717519724977,1.178930040041651,1.5273071965046856,0.042283469283316,0.054778353876971164,0.25,0.8484848484848485,0.023254135591109115,0.3483771564630347,MODE_3_UNCERTAIN_FUSION,0.28767303960614066,0.28372398571856144,0.28767303960614066,0.2876730430988426,0.28767303960614066,0.2596197671110021
bleach_hard_00_03_chaitanya_black10_5,20,0.31039717088759344,0.2936008905747114,1.3279407255789588,1.2390483911357046,0.0476278820396319,0.04443967225169503,0.375,0.25,-0.01679628031288205,-0.08889233444325417,MODE_3_UNCERTAIN_FUSION,0.31039717088759344,0.301420847453479,0.31039717088759344,0.3103971804086344,0.31024095718984046,0.2616908280365104
bleach_hard_00_03_chaitanya_black10_5,21,0.2937125412620813,0.3382457386410656,1.349733640808827,1.3575199967685747,0.048409506080430355,0.04868877128860278,0.375,0.75,0.04453319737898431,0.007786355959747748,MODE_3_UNCERTAIN_FUSION,0.2937125412620813,0.3071081198094934,0.2937125412620813,0.2937125451153847,0.2937125412620813,0.2680245247116533
bleach_hard_00_03_chaitanya_black10_5,22,0.2865898348986311,0.2773671470198283,1.5710291916128534,1.3945764367288034,0.056346485635744736,0.05001783644733944,0.8484848484848485,0.75,-0.009222687878802815,-0.17645275488405,MODE_2_UNCERTAINTY_FUSION,0.2865898348986311,0.29616254443147677,0.2865898348986311,0.286589836066966,0.2844894180721891,0.2788577955421674
