episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_reorient_black10,1579908957893837382,1,1,1,0.22478613047494084,,1,2452.551973052323,1,0,0.22478613047494084,False,1
cracker_box_reorient_black10,1579908958008776338,1,1,1,0.5219878126154315,,1,2457.3151785880327,1,0,0.5219878126154315,False,1
cracker_box_reorient_black10,1579908958063252809,1,1,1,0.4667943281632481,,1,2467.335739172995,1,0,0.4667943281632481,False,1
cracker_box_reorient_black10,1579908958260026998,1,1,1,0.4883848188308686,,1,2470.4086938872933,1,0,0.4883848188308686,False,1
cracker_box_reorient_black10,1579908958418981806,1,1,1,0.49153338395292767,,1,2473.0068808421493,1,0,0.49153338395292767,False,1
cracker_box_reorient_black10,1579908958484048872,1,1,1,0.773622407601084,,1,2474.048280157149,1,0,0.773622407601084,False,1
cracker_box_reorient_black10,1579908958601117001,1,1,1,0.47887306212176284,,1,2474.7120244428515,1,0,0.47887306212176284,False,1
cracker_box_reorient_black10,1579908958731844702,1,1,1,0.5748020452353244,,1,2471.8928188085556,1,0,0.5748020452353244,False,1
cracker_box_reorient_black10,1579908958785765122,1,1,1,0.49774465101514026,,1,2472.442273981869,1,0,0.49774465101514026,False,1
cracker_box_reorient_black10,1579908959107188720,1,1,1,0.5305161864317121,,1,2475.5446380004287,1,0,0.5305161864317121,False,1
cracker_box_reorient_black10,1579908959210461895,1,1,1,0.37961650553480736,,1,2454.7698609530926,1,0,0.37961650553480736,False,1
cracker_box_reorient_black10,1579908959319731401,1,1,1,0.4603160586628802,,1,2456.970516592264,1,0,0.4603160586628802,False,1
cracker_box_reorient_black10,1579908959377039660,1,1,1,0.5306204821144236,,1,2474.7336488217115,1,0,0.5306204821144236,False,1
cracker_box_reorient_black10,1579908959831758100,1,1,1,0.3798255371103841,,1,2464.2656249925494,1,0,0.3798255371103841,False,1
cracker_box_reorient_black10,1579908959892045006,1,1,1,0.36584246676833,,1,2463.6242175474763,1,0,0.36584246676833,False,1
cracker_box_reorient_black10,1579908960107964855,1,1,1,0.2846315181942591,,1,2465.256371535361,1,0,0.2846315181942591,False,1
cracker_box_reorient_black10,1579908960268069364,1,1,1,0.2802484596484125,,1,2466.91114269197,1,0,0.2802484596484125,False,1
cracker_box_reorient_black10,1579908960378626443,1,1,1,0.5671326078814752,,1,2453.2643584534526,1,0,0.5671326078814752,False,1
cracker_box_reorient_black10,1579908960555138787,1,1,1,0.3419164665554023,,1,2461.6211596876383,1,0,0.3419164665554023,False,1
cracker_box_reorient_black10,1579908960669751301,1,1,1,0.34231421935841555,,1,2487.3116053640842,1,0,0.34231421935841555,False,1
cracker_box_reorient_black10,1579908960728049015,1,1,1,0.6383618148196315,,1,2482.016386464238,1,0,0.6383618148196315,False,1
cracker_box_reorient_black10,1579908960902507280,1,1,1,0.4313430362978887,,1,2467.0248813927174,1,0,0.4313430362978887,False,1
cracker_box_reorient_black10,1579908961133994008,1,1,1,0.18973950090861166,,1,2479.02372200042,1,0,0.18973950090861166,False,1
cracker_box_reorient_black10,1579908961243198854,1,1,1,0.20387895974584602,,1,2481.2072413042188,1,0,0.20387895974584602,False,1
