episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box1_occ40,0,0.32629312066966976,0.32629312066966976,0.06210500996689808,0.06210500996689808,0.003023150772828609,0.003023150772828609,0.005235602094240838,0.005235602094240838,0.0,0.0,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.32629312066966976,0,0,0,12.679466046392918,4.613876808434725,17.293342854827642,0.32629312066966976,0.32629312066966887,0.32629312066966976,0.32629312066966293,0.32629312066966976,0.32629312066966976
sugar_box1_occ40,1,0.35900976916107763,0.35900976916107763,0.9862611253874131,0.9862611253874131,0.04800926825412266,0.04800926825412266,0.03403565640194489,0.03403565640194489,0.0,0.0,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.35900976916107763,0,0,0,10.871709790080786,0.8381609804928303,11.709870770573616,0.35900976916107763,0.35900976916107835,0.35900976916107763,0.35900976916107336,0.35900976916107763,0.35900976916107763
sugar_box1_occ40,2,0.3669576972873057,0.4032612835734562,0.9430711066440187,0.9960932831571023,0.045906862367509516,0.048487878520441785,0.03403565640194489,0.03403565640194489,0.03630358628615049,0.05302217651308361,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3669576972873057,0,0,0,10.480367112904787,0.6037927232682705,11.084159836173058,0.3669576972873057,0.3849986878155831,0.3669576972873057,0.36695766050835477,0.3669576972873057,0.3669576972873057
sugar_box1_occ40,3,0.38568027556691364,0.38451327471567454,1.091416424802994,1.1754458824435532,0.05312802316398707,0.0572184132942169,0.03403565640194489,0.03403565640194489,-0.0011670008512391083,0.08402945764055914,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.38451327471567454,0,0,0,10.710176080465317,0.6063240580260754,11.316500138491392,0.38568027556691364,0.4032961066492013,0.38568027556691364,0.38568042949596426,0.38568027556691364,0.38451327471567454
sugar_box1_occ40,4,0.36759253949338555,0.40211673558690425,0.7632896626281882,0.9407100888766827,0.037155452268607836,0.045791932626868814,0.03403565640194489,0.03403565640194489,0.0345241960935187,0.17742042624849452,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.36759253949338555,0,0,0,10.975661221891642,0.6597959436476231,11.635457165539265,0.36759253949338555,0.39107689755474684,0.36759253949338555,0.3675925429048044,0.36759253949338555,0.36759253949338555
sugar_box1_occ40,5,0.35842650640493035,0.3389286079378359,1.0261922523119238,1.0941614185370967,0.049953037642229914,0.053261644105889905,0.03403565640194489,0.03403565640194489,-0.019497898467094432,0.0679691662251729,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3389286079378359,0,0,0,10.623983107507229,0.629303976893425,11.253287084400654,0.35842650640493035,0.36303177449776436,0.35842650640493035,0.3584264673544742,0.35842650640493035,0.35158651489504944
sugar_box1_occ40,6,0.37665255838323863,0.36945431635764137,1.2682627523099355,0.8876713600979256,0.061736557515071955,0.04321011074192249,0.03403565640194489,0.03403565640194489,-0.007198242025597268,-0.3805913922120099,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.36945431635764137,0,0,0,10.63211401924491,0.607599038630724,11.239713057875633,0.37665255838323863,0.36647582874303647,0.37665255838323863,0.37665248889013636,0.37665255838323863,0.37665255838323863
sugar_box1_occ40,7,0.35898575511854336,0.3789629280829468,1.258072489751627,0.8283045314786629,0.06124051540599096,0.040320249297308486,0.03403565640194489,0.03403565640194489,0.019977172964403433,-0.4297679582729642,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.35898575511854336,0,0,0,10.366453789174557,0.6274087354540825,10.99386252462864,0.35898575511854336,0.3560973147988361,0.35898575511854336,0.3589856680533017,0.35898575511854336,0.35898575511854336
sugar_box1_occ40,8,0.3346787390794625,0.3402982702905267,1.0742981154102846,0.7636234019133872,0.05229473724554551,0.037171698046178925,0.03403565640194489,0.03403565640194489,0.005619531211064233,-0.31067471349689746,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3346787390794625,0,0,0,10.64755069091916,0.655807089060545,11.303357779979706,0.3346787390794625,0.3391344199465267,0.3346787390794625,0.3346788534078459,0.3346787390794625,0.3346787390794625
sugar_box1_occ40,9,0.34604741346145934,0.331905280945587,0.9662182804036743,1.053483269475937,0.04703362164631164,0.05128151113695506,0.03403565640194489,0.03403565640194489,-0.014142132515872319,0.08726498907226277,MODE_1_ACCEPT,no_recovery_admission,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.331905280945587,0,0,0,10.734708979725838,0.5981619469821453,11.332870926707983,0.34604741346145934,0.33883282280946936,0.34604741346145934,0.3460476030537901,0.34604741346145934,0.331905280945587
