episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
cracker_box_yalehand0_black10_4,0,1.0681216638532771,1.0681216638532771,14.06619559637778,14.06619559637778,0.5054049567670246,0.5054049567670246,0.9985082048731975,0.9985082048731975,0.0,0.0,MODE_3_RELOCALIZE,no_rollout,four_mode_relocalization_v2,,0,0,0,False,1,1,1.0681216638532771,0,0,precomputed,1,0.0,3.5136574879288673,0,1,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,1,1,1,0.49981678039482635,,1,26393.75651627779,0,28.469263575971127,26393.75651627779,26425.73943734169,1.0681216638532771,1.0681216638532771,1.0681216638532771,1.068121663853274,0.49981678039482635,1.0681216638532771
cracker_box_yalehand0_black10_4,1,0.8811969291455692,0.8811969291455692,10.661281511635654,10.661281511635654,0.3830648084302795,0.3830648084302795,0.9985082048731975,0.9985082048731975,0.0,0.0,MODE_3_RELOCALIZE,no_rollout,four_mode_relocalization_v2,,0,0,0,False,1,0,0.8811969291455692,0,0,restarted_se3,1,12053.0526926741,2.0112087950110435,0,2,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,1,1,1,0.4680673205500923,,1,2449.5341572910547,0,25.984980165958405,2449.5341572910547,14530.583038926125,1.8535780792627972,1.8535780792627972,1.8535780792627972,1.8535780792627983,0.4680673205500923,1.8535780792627972
cracker_box_yalehand0_black10_4,2,0.8418391241222279,0.43530653670363123,10.549876457194335,0.0,0.3790619729558431,0.0,0.9985082048731975,0.0034344590726960505,-0.4065325874185967,-10.549876457194335,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.43530653670363123,0,0,restarted_se3,0,46.77360411733389,2.6969369500875473,0,3,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.27208949625492,1.4868872240185738,73.22951778769493,2.6173997739801247,2.649995328561202,2.690619267518232,2.617415307663855,0.43530653670363123,2.6173997739801247
cracker_box_yalehand0_black10_4,3,1.4591430608537872,0.40595346649003516,15.262619941305092,0.0,0.5483930405157473,0.0,0.9985082048731975,0.0034344590726960505,-1.0531895943637521,-15.262619941305092,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.40595346649003516,0,0,restarted_se3,0,46.046121045947075,3.302350640296936,0,4,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.07652572542429,1.0740617290139198,72.49905914068222,3.411974071231241,3.40044409462511,3.4679335170014687,3.4120078261271662,0.40595346649003516,3.3669258798616797
cracker_box_yalehand0_black10_4,4,2.268651999389717,0.39005389900708254,18.563053497439363,0.0,0.6669791548151975,0.0,0.9985082048731975,0.0034344590726960505,-1.8785981003826344,-18.563053497439363,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.39005389900708254,0,0,restarted_se3,0,45.93941196799278,3.835170529782772,0,5,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.571695037186146,5.0149839371442795,77.36126147210598,4.4061189945043555,4.371100118862492,4.334286170598976,4.406196316154324,0.39005389900708254,4.283177468372974
cracker_box_yalehand0_black10_4,5,3.03239876911434,0.38910662612741104,20.486808449125828,0.0,0.7361005658979369,0.0,0.9985082048731975,0.0034344590726960505,-2.6432921429869287,-20.486808449125828,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.38910662612741104,0,0,restarted_se3,0,47.228410840034485,4.8283543437719345,0,6,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,23.33799935877323,0.9942157194018364,76.38898026198149,5.519978712066647,5.496713806699061,5.372899360889046,5.520106032453194,0.38910662612741104,5.293629775196604
cracker_box_yalehand0_black10_4,6,3.865225262273804,0.40352458220155707,20.399338165275207,0.0,0.7329577178744596,0.0,0.9985082048731975,0.0034344590726960505,-3.461700680072247,-20.399338165275207,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.40352458220155707,0,0,restarted_se3,0,45.743769966065884,3.773253411054611,0,7,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.668564692139626,1.3354215770959854,73.5210096463561,6.421581798372357,6.516084277046093,6.576892962057013,6.452322577936691,0.40352458220155707,6.354366115850306
cracker_box_yalehand0_black10_4,7,4.697731547548964,0.4398536106495699,25.5657548637961,0.0,0.9185894752509023,0.0,0.9985082048731975,0.0034344590726960505,-4.257877936899393,-25.5657548637961,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.4398536106495699,0,0,restarted_se3,0,45.52328493446112,2.7314620092511177,0,8,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.050101310014725,1.1419141665101051,71.44676242023706,7.105795168383933,7.308207487814065,7.888769367959289,7.105993201867908,0.4398536106495699,7.105795168383933
cracker_box_yalehand0_black10_4,8,6.290046051279511,0.4792372340758354,26.128369633979876,0.0,0.9388044858877829,0.0,0.9985082048731975,0.0034344590726960505,-5.810808817203675,-26.128369633979876,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.4792372340758354,0,0,restarted_se3,0,45.63654400408268,3.8579292595386505,0,9,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.098367869853973,1.299259252846241,71.89210038632154,7.861808881039136,7.982717912527666,9.264429736042757,7.855046474491431,0.4792372340758354,7.861808881039136
cracker_box_yalehand0_black10_4,9,7.26406406166307,0.5166227562376041,25.833718605872114,0.0,0.9282175372632016,0.0,0.9985082048731975,0.0034344590726960505,-6.747441305425466,-25.833718605872114,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.5166227562376041,0,0,restarted_se3,0,46.1577195674181,4.4411551207304,0,10,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.87561523169279,1.395038329064846,73.86952824890614,8.704147929466318,8.694128899273112,10.674384948090914,8.70443474119164,0.5166227562376041,8.617667907393663
cracker_box_yalehand0_black10_4,10,8.344037291205558,0.5569381461074943,25.784734060233546,0.0,0.9264574997320096,0.0,0.9985082048731975,0.0034344590726960505,-7.787099145098063,-25.784734060233546,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.5569381461074943,0,0,restarted_se3,0,46.55224550515413,4.237018525600433,0,11,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.85535726696253,1.3687219470739365,75.01334324479103,9.495883443302928,9.480158715411676,12.08157641672829,9.496158718908006,0.5569381461074943,9.38244616203821
cracker_box_yalehand0_black10_4,11,9.490447356979805,0.5937712238102959,26.152939958252077,0.0,0.9396873090784217,0.0,0.9985082048731975,0.0034344590726960505,-8.89667613316951,-26.152939958252077,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.5937712238102959,0,0,restarted_se3,0,44.27075386047363,3.770243376493454,0,12,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.41765132546425,1.3957535848021507,70.85440214723349,10.347790193495502,10.331559825177086,13.427072607203131,10.347677486000455,0.5937712238102959,10.127117805747321
cracker_box_yalehand0_black10_4,12,10.251409283927119,0.6390238075695542,26.585246494987736,0.0,0.9552202842181425,0.0,1.0,0.0034344590726960505,-9.612385476357565,-26.585246494987736,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.6390238075695542,0,0,restarted_se3,0,46.62659578025341,3.6423448473215103,0,13,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.448609583079815,1.4143427833914757,74.13189299404621,11.102381602755974,11.177399622312139,14.737630077463686,11.102718837937692,0.6390238075695542,10.886402056144028
cracker_box_yalehand0_black10_4,13,11.050535371695435,0.6773060477253446,24.189338766254362,0.0,0.8691342040295453,0.0,0.9985082048731975,0.0034344590726960505,-10.37322932397009,-24.189338766254362,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.6773060477253446,0,0,restarted_se3,0,44.175999239087105,4.67266421765089,0,14,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.206404246389866,2.80110165476799,73.85616935789585,11.932468763132087,11.98501034382485,15.952828342477563,11.93286291630001,0.6773060477253446,11.640843966033815
cracker_box_yalehand0_black10_4,14,12.059241387111792,0.7303744888673664,27.459468464051376,0.0,0.9866314865899601,0.0,1.0,0.0034344590726960505,-11.328866898244424,-27.459468464051376,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.7303744888673664,0,0,restarted_se3,0,47.35296778380871,4.529040306806564,0,15,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.318700328469276,2.844422124326229,77.04513054341078,13.327222788891401,13.056340348550707,17.111820853453185,13.32763092927434,0.7303744888673664,12.408426913489725
cracker_box_yalehand0_black10_4,15,13.104605277503442,0.7695985119225733,28.8736802220381,0.0,1.037444773488143,0.0,1.0,0.0034344590726960505,-12.335006765580868,-28.8736802220381,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.7695985119225733,0,0,restarted_se3,0,47.803960740566254,3.9832359179854393,0,16,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.62378577142954,2.575431950390339,76.98641438037157,14.259415261832773,14.204866307490944,18.163430274762664,14.259786360966448,0.7695985119225733,13.190321440445887
cracker_box_yalehand0_black10_4,16,14.049974622784786,0.80924635063401,30.00739963421928,0.0,1.0781798398089124,0.0,1.0,0.0034344590726960505,-13.240728272150776,-30.00739963421928,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.80924635063401,0,0,restarted_se3,0,44.06365565955639,3.3471891656517982,0,17,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,20.022857934236526,2.8688060119748116,70.30250877141953,15.273212858155397,15.31717931991016,19.126605540290427,15.273513994508534,0.80924635063401,13.97136032691368
cracker_box_yalehand0_black10_4,17,14.6111202710707,0.8505580289464404,32.87178967876873,0.0,1.1810987077224373,0.0,1.0,0.0034344590726960505,-13.760562242124259,-32.87178967876873,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.8505580289464404,0,0,restarted_se3,0,47.86697030067444,4.392761737108231,0,18,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.418861113488674,2.951018512248993,76.62961166352034,15.790019792579235,16.13024907181101,20.010830166489118,15.790349612027882,0.8505580289464404,14.779205352564748
cracker_box_yalehand0_black10_4,18,15.248111981135319,0.8965707704282322,33.976945740869695,0.19501307745334423,1.2208074795761992,0.007006910667778032,1.0,0.008333333333333333,-14.351541210707087,-33.78193266341635,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.8965707704282322,0,0,restarted_se3,0,45.88388558477163,3.888837993144989,0,19,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.555152721703053,2.155895344913006,73.48377164453268,16.60717463012768,16.78656705747102,20.836717087551694,16.607574123478766,0.8965707704282322,15.611772859012603
cracker_box_yalehand0_black10_4,19,16.03139054602422,0.9450812311378464,31.460815699079085,0.9407315529727537,1.130401755705925,0.03380092268743973,1.0,0.041666666666666664,-15.086309314886373,-30.52008414610633,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.9450812311378464,0,0,restarted_se3,0,45.07016018033028,3.1170882284641266,0,20,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.603967063128948,2.172817476093769,71.96403294801712,17.61608996065835,17.512571065301263,21.598092237452356,17.616499118373568,0.9450812311378464,16.450692396182628
cracker_box_yalehand0_black10_4,20,16.736009124607627,0.9895024950743146,31.34846641927081,1.4022382216802773,1.126364993774438,0.05038307216401061,1.0,0.041666666666666664,-15.746506629533313,-29.946228197590532,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,0,0.9895024950743146,0,0,restarted_se3,0,45.31266260892153,3.542051650583744,0,21,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.09439391642809,1.9804136827588081,71.92952185869217,18.71777663245243,18.474964238040993,22.290129301316895,18.71809523496246,0.9895024950743146,17.304289896256684
cracker_box_yalehand0_black10_4,21,17.813904776030725,1.0374559314136211,32.76027505166571,1.1290249131233612,1.1770919352512508,0.04056639078394064,1.0,0.041666666666666664,-16.776448844617104,-31.63125013854235,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.0374559314136211,0,0,restarted_se3,0,45.05171813070774,4.284268245100975,0,22,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.344005294144154,1.6937358304858208,73.37372750043869,19.368775643365165,19.41270355044502,22.953999245949692,19.369122631867867,1.0374559314136211,18.188609261868507
cracker_box_yalehand0_black10_4,22,18.448219222331705,1.084334944699033,37.027064449082516,3.3567602877425746,1.330399664847358,0.12060995999093577,1.0,0.041666666666666664,-17.36388427763267,-33.67030416133994,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.084334944699033,0,0,restarted_se3,0,54.49797119945288,4.112476482987404,0,23,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,17.434541136026382,1.508193090558052,77.55318190902472,19.81639467654946,20.10111734355089,23.575524633943076,19.816829828212303,1.084334944699033,19.090471416740897
cracker_box_yalehand0_black10_4,23,19.148189743197356,1.1290344724314922,37.72046602969023,3.3003365327541347,1.355313906474957,0.1185826282042294,1.0,0.041666666666666664,-18.019155270765864,-34.42012949693609,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.1290344724314922,0,0,restarted_se3,0,45.30830588191748,3.57265118509531,0,24,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,10.263609699904919,1.2502986937761307,60.394865460693836,20.708816750053245,20.743496898904965,24.16286968293469,20.61193553989979,1.1290344724314922,19.992057991647997
cracker_box_yalehand0_black10_4,24,19.69004563080727,1.1746371584455493,40.36429289578333,4.353621070000611,1.4503078366959594,0.1564276320194411,1.0,0.05,-18.51540847236172,-36.010671825782715,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.1746371584455493,0,0,restarted_se3,0,44.740961864590645,5.225617438554764,0,25,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,23.501490242779255,0.9095882996916771,74.37765784561634,20.961162156517425,21.157603745401705,24.729364897158952,20.961560261557917,1.1746371584455493,20.873111136083033
cracker_box_yalehand0_black10_4,25,20.823777451207437,1.2223210348673308,42.316222316021104,2.9652837889959427,1.5204415695513165,0.10654402712595432,1.0,0.041666666666666664,-19.601456416340106,-39.350938527025164,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.2223210348673308,0,0,restarted_se3,0,45.46982329338789,3.5721976310014725,0,26,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,20.75038105249405,1.02208461612463,70.81448659300804,21.768312867754254,21.693757889200526,25.27826361813635,21.768756983198596,1.2223210348673308,21.768312867754254
cracker_box_yalehand0_black10_4,26,21.919386043581937,1.2684632033322711,43.28832412983359,4.337077745121774,1.555369640316205,0.15583322265424468,1.0,0.04838709677419355,-20.650922840249667,-38.951246384711816,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.2684632033322711,0,0,restarted_se3,0,36.580475978553295,3.5764332860708237,0,27,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,20.780538208782673,1.0891444981098175,62.02659197151661,22.094353673589296,22.152605888279798,25.793434147757026,22.094857234744946,1.2684632033322711,21.149395055590013
cracker_box_yalehand0_black10_4,27,22.150730592583834,1.3166634985164396,46.111996508114615,4.886983759077306,1.65682550352323,0.1755916017628568,1.0,0.05,-20.834067094067393,-41.22501274903731,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.3166634985164396,0,0,restarted_se3,0,45.87727691978216,4.036537371575832,0,28,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,20.637000910937786,0.9689535945653915,71.51976879686117,23.00417766218998,22.810183320515716,26.291182926676477,23.004734375206063,1.3166634985164396,20.81742283765194
cracker_box_yalehand0_black10_4,28,22.694136019603377,1.3638067121611064,45.48847933350008,5.3163619060513385,1.634422241139995,0.1910193584950324,1.0,0.11650485436893204,-21.33032930744227,-40.17211742744874,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.3638067121611064,0,0,restarted_se3,0,46.889456920325756,2.825227566063404,0,29,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,20.580901764333248,1.1773668229579926,71.4729530736804,23.609932964064136,23.530208680288307,26.769461248674535,23.61052795299396,1.3638067121611064,23.390600102832927
cracker_box_yalehand0_black10_4,29,23.086189958863827,1.4071585360899908,46.21806169355398,4.923249521812977,1.660636475018271,0.17689464750269174,1.0,0.05,-21.679031422773836,-41.294812171741,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.4071585360899908,0,0,restarted_se3,0,46.38180509209633,4.267595708370209,0,30,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,20.17043437808752,0.9107133373618126,71.73054851591587,24.674399088011604,24.46434202101698,27.216182977110247,24.675039197665388,1.4071585360899908,23.401637130223175
cracker_box_yalehand0_black10_4,30,23.855017475586266,1.4613023885722278,48.191918572784424,6.783002653557396,1.7315580716842986,0.24371644339671938,1.0,0.5901639344262295,-22.393715087014037,-41.40891591922703,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.4613023885722278,0,0,restarted_se3,0,45.23230902850628,3.3146701753139496,0,31,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,19.843761809170246,1.0257922112941742,69.41653322428465,25.911690947037076,25.66700289232332,27.665039883045463,25.874895647743244,1.4613023885722278,25.911690947037076
cracker_box_yalehand0_black10_4,31,24.806970610635982,1.502752703687489,50.003336447769996,6.335325826408322,1.7966431592988807,0.2276312065662902,1.0,0.4393939393939394,-23.304217906948494,-43.668010621361674,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.502752703687489,0,0,restarted_se3,0,45.048559084534645,3.6639105528593063,0,32,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,21.776728332042694,1.1986996978521347,71.68789766728878,27.020585835202372,26.925458407705992,28.04843957710208,27.021214869537737,1.502752703687489,17.940765629532045
cracker_box_yalehand0_black10_4,32,25.929215693047436,1.550880674568951,49.711747466308054,5.671023593741623,1.7861662314359223,0.20376251805838913,1.0,0.11650485436893204,-24.378335018478484,-44.04072387256643,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.550880674568951,0,0,restarted_se3,0,44.18485425412655,3.7664873525500298,0,33,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,23.64526968449354,0.9106528013944626,72.50726409256458,27.847516247235532,28.042481236459416,28.417198898950367,27.87940674938154,1.550880674568951,27.847516247235532
cracker_box_yalehand0_black10_4,33,27.00908550417222,1.5991522489132246,51.15444081425367,6.039124981031447,1.8380028751218875,0.21698857228566032,1.0,0.16666666666666666,-25.409933255258995,-45.11531583322222,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.5991522489132246,0,0,restarted_se3,0,44.50036771595478,3.108479082584381,0,34,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,22.859911434352398,0.7311701774597168,71.19992841035128,28.574934690065767,28.86260282901064,28.747938256718097,28.575665672267014,1.5991522489132246,24.196889226864478
cracker_box_yalehand0_black10_4,34,27.501420669867915,1.652878705691947,53.92718484232583,4.878036227362885,1.9376288589945063,0.17527011278253413,1.0,0.05,-25.84854196417597,-49.049148614962945,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.652878705691947,0,0,restarted_se3,0,44.757284224033356,3.11103742569685,0,35,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,9.594620205461979,1.1845948174595833,58.64753667265177,29.64239642523413,29.673923279047965,29.065917904800536,29.643176425958924,1.652878705691947,29.64239642523413
cracker_box_yalehand0_black10_4,35,28.78210534054065,1.7050191773115193,54.65463828854327,6.051601605087043,1.9637666000074512,0.2174368631968887,1.0,0.16666666666666666,-27.07708616322913,-48.603036683456224,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.7050191773115193,0,0,restarted_se3,0,43.85572299361229,4.338936880230904,0,36,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,9.978247806429863,1.1679818853735924,59.34088956564665,30.721257393342487,30.580264508904374,29.328931701530685,30.711870585425288,1.7050191773115193,21.533572188404186
cracker_box_yalehand0_black10_4,36,29.64125078171127,1.7475171343609142,54.95112471927326,6.288063863410147,1.9744194955027825,0.22593306223137366,1.0,0.35,-27.893733647350356,-48.663060855863115,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.7475171343609142,0,0,restarted_se3,0,45.10529339313507,3.6232927814126015,0,37,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,10.359659790992737,1.2083938345313072,60.296639800071716,31.966295991485737,31.7236447391397,29.52260206178418,31.928141308350284,1.7475171343609142,31.966295991485737
cracker_box_yalehand0_black10_4,37,30.13385635718235,1.8017017739325385,55.09290644727365,6.208613313721309,1.9795137790010757,0.22307836699018535,1.0,0.3333333333333333,-28.33215458324981,-48.88429313355234,MODE_2_PRIOR,no_rollout,four_mode_relocalization_v2,1.0,0,0,0,False,0,1,1.8017017739325385,0,0,restarted_se3,0,44.929347932338715,3.8645612075924873,0,38,cache_read_only_not_online_fps,3feb68c6e38dd6e427e4788f695a28b0ec4adec1802d2bdbb24d678566bdd247,cached_perception_v2,0,0,0,,,0,0.0,0,9.643581695854664,1.2555159628391266,59.69300679862499,33.07038695622745,33.000125306707965,29.676408008551135,33.07125523102975,1.8017017739325385,29.625797416556697
