episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,output_quality_unverified,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,observer_source,observer_restart,observer_wall_ms,sam2_frame_wall_ms,sam2_propagated_frames_total,sam2_cached_frames_consumed,sam2_timing_scope,sam2_cache_receipt_sha256,perception_runtime_version,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
cracker_box_reorient_black10_2,1579908945563078571,0.44578389210088654,0.44578389210088654,0.0,0.0,0.0,0.0,0.0034344590726960505,0.0034344590726960505,0.0,0.0,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.44578389210088654,0,0,precomputed,0,0.0,3.0607562512159348,0,1,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,15.572013333439827,6.541063077747822,25.173832662403584,0.44578389210088654,0.4457838921008843,0.44578389210088654,0.44578389210087965,0.4457838921008843,0.44578389210088654
cracker_box_reorient_black10_2,1579908945614400461,0.4633523665303419,0.4633523665303419,0.3188661810868814,0.3188661810868814,0.011457010345297725,0.011457010345297725,0.008333333333333333,0.008333333333333333,0.0,0.0,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.5,0,0,0,False,0,0,0.4633523665303419,0,0,precomputed,0,0.0,3.293999470770359,0,2,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,16.736415214836597,1.9127381965517998,21.943152882158756,0.4633523665303419,0.46335236653034084,0.4633523665303419,0.4633523665303427,0.46335236653034084,0.4633523665303419
cracker_box_reorient_black10_2,1579908945677830271,0.4823332768635346,0.49761692733649937,1.5990653081466513,2.491787167842899,0.05745516102019954,0.08953107307569136,0.041666666666666664,0.041666666666666664,0.01528365047296476,0.8927218596962478,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.39141888879369785,0,0,0,False,0,0,0.4823332768635346,0,0,precomputed,0,0.0,4.232779145240784,0,3,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,25.20797960460186,2.3452704772353172,31.78602922707796,0.4823332768635346,0.4881632968704656,0.4823332768635346,0.4823332796607713,0.4865432999051195,0.4823332768635346
cracker_box_reorient_black10_2,1579908945726924100,0.48944755540620477,0.5094296279378531,0.9055917551084033,0.8451980899771305,0.032538333389662055,0.030368360883198886,0.041666666666666664,0.041666666666666664,0.0199820725316483,-0.060393665131272756,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.5170527477608037,0,0,0,False,0,0,0.48944755540620477,0,0,precomputed,0,0.0,4.0520476177334785,0,4,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,18.81283987313509,1.4879778027534485,24.352865293622017,0.48944755540620477,0.5017304780355536,0.48944755540620477,0.48944756852912763,0.5008881318577862,0.48944755540620477
cracker_box_reorient_black10_2,1579908945787589599,0.4580024718819953,0.51426541266542,0.0,1.9248220857552678,0.0,0.06915975370667155,0.0034344590726960505,0.041666666666666664,0.05626294078342475,1.9248220857552678,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.25,0,0,0,False,0,0,0.4580024718819953,0,0,precomputed,0,0.0,4.317927174270153,0,5,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,18.065165728330612,1.559605821967125,23.94269872456789,0.4580024718819953,0.48732034815195513,0.4580024718819953,0.45800247665341487,0.47246971261100995,0.4580024718819953
cracker_box_reorient_black10_2,1579908945852409410,0.4723403246942654,0.4439007177020279,0.2602446354098722,0.024804850184374522,0.009350710915895899,0.000891249815854589,0.008333333333333333,0.0034344590726960505,-0.02843960699223752,-0.23543978522549766,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.75,0,0,0,False,0,0,0.4439007177020279,0,0,precomputed,0,0.0,3.5784635692834854,0,6,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,19.439668394625187,1.6825338825583458,24.700665846467018,0.4723403246942654,0.4721083215598565,0.4723403246942654,0.47234032748029997,0.450242231949089,0.42598133372199926
cracker_box_reorient_black10_2,1579908945914006044,0.47553128758133273,0.4275378495474937,0.4033976352769882,0.0,0.01449426485080213,0.0,0.008333333333333333,0.0034344590726960505,-0.04799343803383904,-0.4033976352769882,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.75,0,0,0,False,0,0,0.4275378495474937,0,0,precomputed,0,0.0,3.376903012394905,0,7,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,20.210654474794865,1.6317255795001984,25.219283066689968,0.47553128758133273,0.46597220783252435,0.47553128758133273,0.4755313057385779,0.43842399882350824,0.4163492448636159
cracker_box_reorient_black10_2,1579908945968735449,0.46923890029977383,0.42733340703709444,0.3710131529767214,0.0,0.013330675324071561,0.0,0.008333333333333333,0.0034344590726960505,-0.041905493262679394,-0.3710131529767214,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.75,0,0,0,False,0,0,0.42733340703709444,0,0,precomputed,0,0.0,3.6136694252490997,0,8,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,16.29055757075548,1.4080898836255074,21.31231687963009,0.46923890029977383,0.46468057996015505,0.46923890029977383,0.469238911603921,0.4373492119150936,0.43775161057153217
cracker_box_reorient_black10_2,1579908946026782164,0.4652101064157751,0.4372936454673453,0.35899998797649596,0.0,0.012899036712481549,0.0,0.008333333333333333,0.0034344590726960505,-0.02791646094842981,-0.35899998797649596,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.75,0,0,0,False,0,0,0.4372936454673453,0,0,precomputed,0,0.0,3.3031040802598,0,9,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,16.702855937182903,1.8886029720306396,21.894562989473343,0.4652101064157751,0.46414365587384104,0.4652101064157751,0.46521011011739033,0.44413895671324966,0.4652101064157751
cracker_box_reorient_black10_2,1579908946086315851,0.4487640670964961,0.45149969595206474,0.24472969529732827,0.5230650124489921,0.008793251894151421,0.018793969427753576,0.008333333333333333,0.008333333333333333,0.0027356288555686614,0.2783353171516638,MODE_4_TRUSTED_FUSION,no_rollout,four_mode_relocalization_v2,0.3233452735751995,0,0,0,False,0,0,0.4487640670964961,0,0,precomputed,0,0.0,4.319801926612854,0,10,cache_read_only_not_online_fps,1b2b3ae5d6dca4e0d9930676b648956eb4bd51b6bd335bc5513955af814ef969,cached_perception_v2,0,0,0,,,0,0.0,0,18.142028711736202,1.3998085632920265,23.861639201641083,0.4487640670964961,0.45597575729143447,0.4487640670964961,0.4487640877970107,0.44869851662433224,0.4487640670964961
