episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
bleach0_black10_4,0,0.257894450026364,0.257894450026364,0.006789239325400452,0.006789239325400452,0.00024350265301790845,0.00024350265301790845,0.05285540704738761,0.05285540704738761,0.0,0.0,MODE_1_ACCEPT,0.257894450026364,0.2578944500263657,0.257894450026364,0.25789445002636713,0.257894450026364,0.257894450026364
bleach0_black10_4,1,0.2911718604767371,0.2911718604767371,0.05274415588803498,0.05274415588803498,0.0018917203053773791,0.0018917203053773791,0.05285540704738761,0.05285540704738761,0.0,0.0,MODE_1_ACCEPT,0.2911718604767371,0.29117186047673593,0.2911718604767371,0.2911718604767358,0.2911718604767371,0.2911718604767371
bleach0_black10_4,2,0.27300682155291095,0.3566224982481368,0.05788632495214361,0.04816287620138838,0.002076149186046306,0.0017274082662153628,0.05285540704738761,0.05285540704738761,0.08361567669522585,-0.009723448750755231,MODE_1_ACCEPT,0.27300682155291095,0.31544588843487514,0.27300682155291095,0.2730027444916317,0.27300682155291095,0.27300682155291095
bleach0_black10_4,3,0.27616274309437855,0.2733675643120561,0.01722046217897966,0.0,0.0006176285774885052,0.0,0.05285540704738761,0.05285540704738761,-0.0027951787823224383,-0.01722046217897966,MODE_1_ACCEPT,0.27616274309437855,0.31243611319628634,0.27616274309437855,0.27615732786787545,0.27616274309437855,0.2733675643120561
bleach0_black10_4,4,0.25176423504933776,0.28313897824655515,0.07971121688930427,0.05238647338231655,0.00285892010246474,0.001878891675407792,0.05285540704738761,0.05285540704738761,0.03137474319721739,-0.02732474350698772,MODE_1_ACCEPT,0.25176423504933776,0.27730067623958676,0.25176423504933776,0.25176471772623704,0.25176423504933776,0.25176423504933776
bleach0_black10_4,5,0.2563007134356356,0.2507943273744114,0.08664773249734063,0.10809218634445465,0.0031077049621967773,0.003876831097543959,0.05285540704738761,0.05285540704738761,-0.005506386061224222,0.02144445384711402,MODE_1_ACCEPT,0.2563007134356356,0.25118593475908096,0.2563007134356356,0.25630515750714367,0.2563007134356356,0.2563007134356356
bleach0_black10_4,6,0.21303136601587128,0.27441803169936946,0.0,0.0,0.0,0.0,0.05285540704738761,0.05285540704738761,0.06138666568349818,0.0,MODE_1_ACCEPT,0.21303136601587128,0.23377984324499837,0.21303136601587128,0.21303723763993046,0.21303136601587128,0.21303136601587128
bleach0_black10_4,7,0.29185262827403446,0.16107655527001244,0.165015798788901,0.0,0.005918451665805241,0.0,0.05285540704738761,0.05285540704738761,-0.13077607300402203,-0.165015798788901,MODE_1_ACCEPT,0.29185262827403446,0.24968885899206672,0.29185262827403446,0.291856004174544,0.29185262827403446,0.16107655527001244
bleach0_black10_4,8,0.28228727817717036,0.397375397557317,0.09205372544717219,0.16784807904526167,0.0033015961423994208,0.006020034144115267,0.05285540704738761,0.05285540704738761,0.11508811938014663,0.07579435359808948,MODE_1_ACCEPT,0.28228727817717036,0.28282083145257864,0.28228727817717036,0.28229036903148086,0.28228727817717036,0.1768662593449688
bleach0_black10_4,9,0.2757076174146372,0.2834939431227739,0.10143655778167561,0.030519540072110805,0.003638120524111217,0.0010946129043708456,0.05285540704738761,0.05285540704738761,0.007786325708136699,-0.07091701770956481,MODE_1_ACCEPT,0.2757076174146372,0.289686047096,0.2757076174146372,0.2757100760066228,0.2757076174146372,0.21237852842052826
bleach0_black10_4,10,0.23796372074053837,0.2885822198990704,0.10947723323362167,0.05879435639842077,0.003926507147525667,0.0021087166145305177,0.05285540704738761,0.05285540704738761,0.05061849915853203,-0.0506828768352009,MODE_1_ACCEPT,0.23796372074053837,0.27282568151743064,0.23796372074053837,0.23796633952361287,0.23796372074053837,0.23796372074053837
bleach0_black10_4,11,0.26040161881758733,0.2111524100352517,0.06421394608042232,0.05852502178622515,0.002303095454719366,0.0020990566674472244,0.05285540704738761,0.05285540704738761,-0.04924920878233563,-0.005688924294197165,MODE_1_ACCEPT,0.26040161881758733,0.2678283432050358,0.26040161881758733,0.26040614490234765,0.26040161881758733,0.26040161881758733
bleach0_black10_4,12,0.2710842939019628,0.28010732543161265,0.1499756494266134,0.1916387147664759,0.005379022122085832,0.006873308367845271,0.05285540704738761,0.05285540704738761,0.009023031529649839,0.0416630653398625,MODE_1_ACCEPT,0.2710842939019628,0.2657726845518129,0.2710842939019628,0.27108849352514697,0.2710842939019628,0.2710842939019628
bleach0_black10_4,13,0.28136493894605014,0.29559330960316055,0.2661409301902895,0.18120576071318903,0.009545402580747436,0.006499120352218137,0.05285540704738761,0.05285540704738761,0.014228370657110412,-0.08493516947710048,MODE_1_ACCEPT,0.28136493894605014,0.2760959089492098,0.28136493894605014,0.281368970066099,0.28136493894605014,0.28136493894605014
