episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
bleach0_black10_5,0,0.25795686706116244,0.25795686706116244,0.006084066383233241,0.006084066383233241,0.00021821094152797184,0.00021821094152797184,0.05285540704738761,0.05285540704738761,0.0,0.0,MODE_1_ACCEPT,0.25795686706116244,0.2579568670611624,0.25795686706116244,0.2579568670611624,0.25795686706116244,0.25795686706116244
bleach0_black10_5,1,0.29095906946410677,0.29095906946410677,0.0668704898219849,0.0668704898219849,0.0023983749724863224,0.0023983749724863224,0.05285540704738761,0.05285540704738761,0.0,0.0,MODE_1_ACCEPT,0.29095906946410677,0.29095906946410677,0.29095906946410677,0.2909590694641069,0.29095906946410677,0.29095906946410677
bleach0_black10_5,2,0.27232350546542844,0.3566900950878481,0.054043286576955396,0.046429102025849184,0.0019383148875105468,0.0016652247738912314,0.05285540704738761,0.05285540704738761,0.08436658962241966,-0.007614184551106212,MODE_1_ACCEPT,0.27232350546542844,0.31511404542789545,0.27232350546542844,0.27231974697532224,0.27232350546542844,0.27232350546542844
bleach0_black10_5,3,0.2762830423844164,0.27149063756509084,0.007615772007409064,0.0,0.0002731470492792279,0.0,0.05285540704738761,0.05285540704738761,-0.00479240481932558,-0.007615772007409064,MODE_1_ACCEPT,0.2762830423844164,0.3120290954444419,0.2762830423844164,0.2762779372541623,0.2762830423844164,0.27149063756509084
bleach0_black10_5,4,0.25081231329742665,0.28421127697923726,0.07915913400051144,0.06041594738784572,0.0028391191142150118,0.002166876548082664,0.05285540704738761,0.05285540704738761,0.03339896368181061,-0.018743186612665726,MODE_1_ACCEPT,0.25081231329742665,0.2766436189638166,0.25081231329742665,0.2508132146762757,0.25081231329742665,0.25081231329742665
bleach0_black10_5,5,0.25621202640579144,0.24870137555067917,0.0828763521726719,0.1073814026703548,0.0029724407491411847,0.003851338151711633,0.05285540704738761,0.05285540704738761,-0.007510650855112266,0.024505050497682895,MODE_1_ACCEPT,0.25621202640579144,0.2508771151315923,0.25621202640579144,0.2562167311037161,0.25621202640579144,0.25621202640579144
bleach0_black10_5,6,0.21115820023116663,0.274819359609838,0.0,0.0,0.0,0.0,0.05285540704738761,0.05285540704738761,0.06366115937867137,0.0,MODE_1_ACCEPT,0.21115820023116663,0.2329223759807887,0.21115820023116663,0.21116426440931177,0.21115820023116663,0.21115820023116663
bleach0_black10_5,7,0.2905133757714562,0.15905294565918057,0.18493590804740195,0.01478520652820482,0.0066329057040807994,0.0005302857717161442,0.05285540704738761,0.05285540704738761,-0.13146043011227562,-0.17015070151919715,MODE_1_ACCEPT,0.2905133757714562,0.24809847559109605,0.2905133757714562,0.29051659852506967,0.2905133757714562,0.15905294565918057
bleach0_black10_5,8,0.28048311414197014,0.39718837167764937,0.08396451050135981,0.18599789462810937,0.003011468602960936,0.006670994882776297,0.05285540704738761,0.05285540704738761,0.11670525753567923,0.10203338412674956,MODE_1_ACCEPT,0.28048311414197014,0.2812524165709,0.28048311414197014,0.28048618324514496,0.28048311414197014,0.17909361070495117
bleach0_black10_5,9,0.27758678395988134,0.2795726862591594,0.10330816497491192,0.04517548244188503,0.0037052475312938015,0.0016202624916767253,0.05285540704738761,0.05285540704738761,0.0019859022992780306,-0.05813268253302689,MODE_1_ACCEPT,0.27758678395988134,0.2894405153241774,0.27758678395988134,0.27758960808459515,0.27758678395988134,0.2198085431935995
