episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
mustard0_black10_3,0,0.09161979914926635,0.09161979914926635,0.2947937125053993,0.2947937125053993,0.013135797571455483,0.013135797571455483,0.0,0.0,0.0,0.0,MODE_1_ACCEPT,0.09161979914926635,0.09161979914926603,0.09161979914926635,0.091619799149262,0.09161979914926635,0.09161979914926635
mustard0_black10_3,1,0.08257660375695472,0.08257660375695472,0.3090095442281299,0.3090095442281299,0.013769244893763091,0.013769244893763091,0.0,0.0,0.0,0.0,MODE_1_ACCEPT,0.08257660375695472,0.0825766037569551,0.08257660375695472,0.0825766037569592,0.08257660375695472,0.08257660375695472
mustard0_black10_3,2,0.04649379853201073,0.06979233072608804,0.30254720907692956,0.29800384192829027,0.013481287848602185,0.013278838648956404,0.0,0.0,0.023298532194077307,-0.004543367148639288,MODE_1_ACCEPT,0.04649379853201073,0.0534496515035236,0.04649379853201073,0.04649676685809192,0.04649379853201073,0.04649379853201073
mustard0_black10_3,3,0.06735526216187958,0.07388550616851404,0.3048372263221611,0.30210218772342723,0.013583329383724656,0.01346145801449582,0.0,0.0,0.006530244006634461,-0.0027350385987338632,MODE_1_ACCEPT,0.06735526216187958,0.043190377464922894,0.06735526216187958,0.06735142945252573,0.06735526216187958,0.06735526216187958
mustard0_black10_3,4,0.057395218804845424,0.0937844609165695,0.30576089158384356,0.3099457043398777,0.013624487248992982,0.01381095952063854,0.0,0.0,0.03638924211172408,0.004184812756034162,MODE_1_ACCEPT,0.057395218804845424,0.05434449524261925,0.057395218804845424,0.057395232848497464,0.057395218804845424,0.057395218804845424
mustard0_black10_3,8,0.07955816460739436,0.1351558959409431,0.29263435909449814,0.28675758530881756,0.013039578323596491,0.012777713475239108,0.0,0.0,0.05559773133354874,-0.005876773785680578,MODE_1_ACCEPT,0.07955816460739436,0.07670482679933738,0.07955816460739436,0.07954542327583669,0.07955816460739436,0.07955816460739436
mustard0_black10_3,10,0.05154090953889325,0.11071079898525697,0.30824789034205224,0.30421869987796685,0.013735306139839209,0.01355576828652731,0.0,0.0,0.05916988944636372,-0.004029190464085397,MODE_1_ACCEPT,0.05154090953889325,0.06736621830302915,0.05154090953889325,0.05154221423607844,0.05154090953889325,0.05154090953889325
mustard0_black10_3,14,0.06735094159662851,0.06188682662288386,0.30221471120309873,0.30379815114056963,0.01346647198049407,0.013537028934739815,0.0,0.0,-0.0054641149737446465,0.0015834399374708985,MODE_1_ACCEPT,0.06735094159662851,0.06783015237892331,0.06735094159662851,0.06734597302854968,0.06735094159662851,0.06188682662288386
mustard0_black10_3,19,0.07418862440717228,0.10849394985803251,0.30387476150958426,0.3004046340225782,0.013540442638141754,0.013385816232344108,0.0,0.0,0.034305325450860236,-0.003470127487006036,MODE_1_ACCEPT,0.07418862440717228,0.08440302237574812,0.07418862440717228,0.07419377448228366,0.07418862440717228,0.07418862440717228
mustard0_black10_3,20,0.05797844752152496,0.06435758321820415,0.3193104129196531,0.3165568436643571,0.014228244255696614,0.014105547173628117,0.0,0.0,0.006379135696679188,-0.002753569255296018,MODE_1_ACCEPT,0.05797844752152496,0.057019000281720265,0.05797844752152496,0.05798196889193883,0.05797844752152496,0.05797844752152496
