episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
mustard0_black10_5,0,0.0915568723681019,0.0915568723681019,0.2936565255253705,0.2936565255253705,0.013085125330709239,0.013085125330709239,0.0,0.0,0.0,0.0,MODE_1_ACCEPT,0.0915568723681019,0.0915568723681019,0.0915568723681019,0.09155687236810196,0.0915568723681019,0.0915568723681019
mustard0_black10_5,1,0.08299203594242754,0.08299203594242754,0.3095543870543872,0.3095543870543872,0.013793522701499052,0.013793522701499052,0.0,0.0,0.0,0.0,MODE_1_ACCEPT,0.08299203594242754,0.08299203594242832,0.08299203594242754,0.08299203594242417,0.08299203594242754,0.08299203594242754
mustard0_black10_5,2,0.045303852476237194,0.06997597387979154,0.3010058660925887,0.29729200531850547,0.013412606704562815,0.013247119717332606,0.0,0.0,0.024672121403554348,-0.003713860774083255,MODE_1_ACCEPT,0.045303852476237194,0.053106798001710434,0.045303852476237194,0.04530689748708778,0.045303852476237194,0.045303852476237194
mustard0_black10_5,3,0.06782762896277288,0.07597926115983651,0.3039646679266084,0.3024182192480107,0.013544448803959767,0.01347554015382588,0.0,0.0,0.008151632197063635,-0.0015464486785977116,MODE_1_ACCEPT,0.06782762896277288,0.04302314152786222,0.06782762896277288,0.06782344416897176,0.06782762896277288,0.06782762896277288
mustard0_black10_5,4,0.06027059229761872,0.09585820769906682,0.3061384236429721,0.31197715890414895,0.013641309808277914,0.013901479687113893,0.0,0.0,0.0355876154014481,0.005838735261176842,MODE_1_ACCEPT,0.06027059229761872,0.05577620782418995,0.06027059229761872,0.0602693745199117,0.06027059229761872,0.06027059229761872
mustard0_black10_5,8,0.07630222766808856,0.13627656772513086,0.2931372186857635,0.2877723330393083,0.013061985388325204,0.012822929910354143,0.0,0.0,0.0599743400570423,-0.005364885646455153,MODE_1_ACCEPT,0.07630222766808856,0.07626248163316161,0.07630222766808856,0.0762904533211896,0.07630222766808856,0.07630222766808856
mustard0_black10_5,10,0.05183179275357122,0.10858833185284444,0.30771941403169845,0.3051186725759025,0.013711757612378707,0.013595870428053491,0.0,0.0,0.05675653909927322,-0.0026007414557959185,MODE_1_ACCEPT,0.05183179275357122,0.0678563187101257,0.05183179275357122,0.051832699080159146,0.05183179275357122,0.05183179275357122
mustard0_black10_5,14,0.06848354443687718,0.06209160611823475,0.30381535738398185,0.30415863074637167,0.013537795632674132,0.013553091648866958,0.0,0.0,-0.006391938318642432,0.00034327336238981765,MODE_1_ACCEPT,0.06848354443687718,0.06667644384808197,0.06848354443687718,0.06847899814417795,0.06848354443687718,0.06209160611823475
mustard0_black10_5,19,0.07671818516477992,0.11152393536356131,0.3023325419283015,0.30191997455916986,0.013471722433567873,0.013453338725857682,0.0,0.0,0.03480575019878139,-0.0004125673691316445,MODE_1_ACCEPT,0.07671818516477992,0.08444998557083756,0.07671818516477992,0.07672282663055592,0.07671818516477992,0.07671818516477992
mustard0_black10_5,20,0.057141286125421235,0.06936720833581017,0.31904325452964855,0.312470881210407,0.014216339868385261,0.013923479600939731,0.0,0.0,0.012225922210388936,-0.006572373319241542,MODE_1_ACCEPT,0.057141286125421235,0.05717524372589794,0.057141286125421235,0.057145054935069856,0.057141286125421235,0.057141286125421235
mustard0_black10_5,23,0.08267757818937489,0.08082877962732869,0.30797145501092643,0.3114872778577985,0.013722988378648153,0.013879650937089809,0.0,0.0,-0.0018487985620462,0.0035158228468720742,MODE_1_ACCEPT,0.08267757818937489,0.05945607687206338,0.08267757818937489,0.08267803208895409,0.08267757818937489,0.08082877962732869
