episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
mustard0_black10_2,0,0.09159672910558114,0.09159672910558114,0.2942141319865421,0.2942141319865421,0.01310997187691348,0.01310997187691348,0.0,0.0,0.0,0.0,MODE_1_ACCEPT,0.09159672910558114,0.09159672910558328,0.09159672910558114,0.09159672910558359,0.09159672910558114,0.09159672910558114
mustard0_black10_2,1,0.08214069265038389,0.08214069265038389,0.31036326842187284,0.31036326842187284,0.013829565878310086,0.013829565878310086,0.0,0.0,0.0,0.0,MODE_1_ACCEPT,0.08214069265038389,0.08214069265038458,0.08214069265038389,0.08214069265038543,0.08214069265038389,0.08214069265038389
mustard0_black10_2,2,0.046148895135764006,0.07096360462060779,0.3028117292101047,0.2992653115743323,0.013493074677070921,0.0133350488366572,0.0,0.0,0.02481470948484378,-0.003546417635772403,MODE_1_ACCEPT,0.046148895135764006,0.054520562282759484,0.046148895135764006,0.04615222155992476,0.046148895135764006,0.046148895135764006
mustard0_black10_2,3,0.0686415860240303,0.07102617786066957,0.3063485498280276,0.30116122678286406,0.013650672881214215,0.013419529466112488,0.0,0.0,0.002384591836639277,-0.005187323045163561,MODE_1_ACCEPT,0.0686415860240303,0.04354173093952984,0.0686415860240303,0.06863752857430361,0.0686415860240303,0.0686415860240303
mustard0_black10_2,4,0.08862505924052007,0.09608734604552872,0.30890516532625456,0.310456135073611,0.013764593844342423,0.013833703950075604,0.0,0.0,0.0074622868050086555,0.0015509697473564121,MODE_1_ACCEPT,0.08862505924052007,0.06693046168327438,0.08862505924052007,0.08862427681473921,0.08862505924052007,0.08862505924052007
mustard0_black10_2,8,0.109599430209124,0.16927813813486242,0.3010114086201302,0.28902777194916446,0.013412853675636926,0.012878871372751842,0.0,0.0,0.05967870792573843,-0.011983636670965747,MODE_1_ACCEPT,0.109599430209124,0.10344706778925367,0.109599430209124,0.10958369856763743,0.109599430209124,0.109599430209124
mustard0_black10_2,10,0.08057504341239848,0.15158867134476237,0.3054190986053942,0.3008827208456065,0.013609257197652679,0.013407119440189035,0.0,0.0,0.07101362793236389,-0.0045363777597876576,MODE_1_ACCEPT,0.08057504341239848,0.10125681398979446,0.08057504341239848,0.0805672628135893,0.08057504341239848,0.08057504341239848
mustard0_black10_2,14,0.09843872689786547,0.08836567800973279,0.30116815320100776,0.29988419597914007,0.013419838102364795,0.013362625884324176,0.0,0.0,-0.01007304888813268,-0.0012839572218676931,MODE_1_ACCEPT,0.09843872689786547,0.10684417179816093,0.09843872689786547,0.09843263630371966,0.09843872689786547,0.08836567800973279
mustard0_black10_2,19,0.10071476514337276,0.13597630998334925,0.300690847539088,0.31061252211934154,0.01339856970250171,0.013840672445292329,0.0,0.0,0.0352615448399765,0.009921674580253559,MODE_1_ACCEPT,0.10071476514337276,0.11335031470480467,0.10071476514337276,0.10070602523411278,0.10071476514337276,0.10071476514337276
mustard0_black10_2,20,0.10563325046072516,0.1112044762253391,0.3117785772515958,0.30880680587373055,0.013892631030311908,0.013760211017291555,0.0,0.0,0.005571225764613941,-0.002971771377865251,MODE_1_ACCEPT,0.10563325046072516,0.09880802853867836,0.10563325046072516,0.10561762609497313,0.10563325046072516,0.10563325046072516
mustard0_black10_2,23,0.07093861724466803,0.1260259789090559,0.30638634469638204,0.3132306192420471,0.013652356993591389,0.013957332985756334,0.0,0.0,0.055087361664387866,0.006844274545665052,MODE_1_ACCEPT,0.07093861724466803,0.07846962793239526,0.07093861724466803,0.07093914161373123,0.07093861724466803,0.07093861724466803
mustard0_black10_2,25,0.0890042772029071,0.11978541733658946,0.30047921264270383,0.2976241778088234,0.013389139402464672,0.013261921086583459,0.0,0.0,0.030781140133682355,-0.002855034833880443,MODE_1_ACCEPT,0.0890042772029071,0.08243739481955828,0.0890042772029071,0.08899745513448609,0.0890042772029071,0.0890042772029071
mustard0_black10_2,27,0.05239674049159178,0.07199249118699019,0.3047050249568288,0.2922566141091098,0.013577438585176354,0.01302274627646929,0.0,0.0,0.019595750695398415,-0.012448410847718971,MODE_1_ACCEPT,0.05239674049159178,0.06264764142308712,0.05239674049159178,0.052398358931097386,0.05239674049159178,0.05239674049159178
mustard0_black10_2,29,0.10208751832105704,0.14365498287331985,0.3108567819159808,0.2939664074379532,0.013851556487615449,0.013098933447714674,0.0,0.0,0.0415674645522628,-0.016890374478027603,MODE_1_ACCEPT,0.10208751832105704,0.12293022286431265,0.10208751832105704,0.10208065387004267,0.10208751832105704,0.10208751832105704
mustard0_black10_2,36,0.0701860953610576,0.08483310749092308,0.29958684341994307,0.32360602286046514,0.013349376066369207,0.014419653570871221,0.0,0.0,0.01464701212986548,0.024019179440522065,MODE_1_ACCEPT,0.0701860953610576,0.05325855376671652,0.0701860953610576,0.07016772818540742,0.0701860953610576,0.0701860953610576
