episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
sugar_box_yalehand0_occ60,29,1,1,1,1.0275715863762735,,1,28704.15823161602,0,0,1.0275715863762735,False,1
sugar_box_yalehand0_occ60,30,1,1,1,0.9003588374022228,,1,2299.5488261803985,0,0,0.9003588374022228,False,1
sugar_box_yalehand0_occ60,32,1,1,1,0.34869150431100515,,1,2267.5664937123656,0,0,0.34869150431100515,False,1
sugar_box_yalehand0_occ60,33,1,1,1,0.44569585914509596,,1,2258.0843344330788,0,0,0.44569585914509596,False,1
sugar_box_yalehand0_occ60,35,1,1,1,0.2996313963099985,,1,2282.549137249589,0,0,0.2996313963099985,False,1
sugar_box_yalehand0_occ60,38,1,1,1,0.4699512638958499,,1,2258.241344243288,0,0,0.4699512638958499,False,1
sugar_box_yalehand0_occ60,40,1,1,1,0.40475841949480523,,1,2257.211457937956,0,0,0.40475841949480523,False,1
sugar_box_yalehand0_occ60,42,1,1,1,0.7875040398680009,,1,2257.0044128224254,0,0,0.7875040398680009,False,1
sugar_box_yalehand0_occ60,44,1,1,1,0.7479716373707542,,1,2261.858087964356,0,0,0.7479716373707542,False,1
sugar_box_yalehand0_occ60,46,1,1,1,0.7364775332903876,,1,2279.9999322742224,0,0,0.7364775332903876,False,1
sugar_box_yalehand0_occ60,48,1,1,1,0.7874757047722771,,1,2290.7699989154935,0,0,0.7874757047722771,False,1
sugar_box_yalehand0_occ60,50,1,1,1,0.7626924389745601,,1,2259.7024124115705,0,0,0.7626924389745601,False,1
sugar_box_yalehand0_occ60,62,1,1,1,0.8742953296422832,,1,2312.6394003629684,0,0,0.8742953296422832,False,1
sugar_box_yalehand0_occ60,65,1,1,1,0.9401019869582314,,1,2329.1575303301215,0,0,0.9401019869582314,False,1
sugar_box_yalehand0_occ60,84,1,1,1,1.016843163072052,,1,2329.927639104426,0,0,1.016843163072052,False,1
sugar_box_yalehand0_occ60,100,1,1,1,6.913963578038923,,1,2338.115753605962,0,0,6.913963578038923,False,1
