episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box1_black10_2,0,0.32632528441615993,0.32632528441615993,0.07418254834589995,0.07418254834589995,0.003611061788442449,0.003611061788442449,0.008333333333333333,0.008333333333333333,0.0,0.0,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.32632528441615993,0,0,0,9.597808122634888,4.034825135022402,13.63263325765729,0.32632528441615993,0.32632528441615827,0.32632528441615993,0.3263252844161514,0.32632528441615993,0.32632528441615993
sugar_box1_black10_2,1,0.35924088581554675,0.35924088581554675,0.9979772615721226,0.9979772615721226,0.048579586915696804,0.048579586915696804,0.041666666666666664,0.041666666666666664,0.0,0.0,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.35924088581554675,0,0,0,10.368380229920149,0.7437230087816715,11.11210323870182,0.35924088581554675,0.35924088581554003,0.35924088581554675,0.35924088581553987,0.35924088581554675,0.35924088581554675
sugar_box1_black10_2,2,0.3668454709591941,0.4037259503134636,0.9245131131275034,0.9412705124281127,0.04500349543348109,0.045819212952458,0.041666666666666664,0.041666666666666664,0.03688047935426947,0.016757399300609266,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3668454709591941,0,0,0,9.98709723353386,0.7425770163536072,10.729674249887466,0.3668454709591941,0.3851672440889881,0.3668454709591941,0.36684543847081574,0.3668454709591941,0.3668454709591941
sugar_box1_black10_2,3,0.3854019947402276,0.3840598982340944,1.0315797253556847,1.1974307819107832,0.050215289323769285,0.05828859532704067,0.041666666666666664,0.041666666666666664,-0.0013420965061332057,0.16585105655509857,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3840598982340944,0,0,0,10.161348152905703,0.7785232737660408,10.939871426671743,0.3854019947402276,0.40320233823922924,0.3854019947402276,0.3854021410913367,0.3854019947402276,0.3840598982340944
sugar_box1_black10_2,4,0.36692705629353034,0.40172903976072744,0.7875201557513926,0.9760668273324701,0.03833494542142235,0.047513029704935206,0.008333333333333333,0.041666666666666664,0.034801983467197095,0.18854667158107752,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.36692705629353034,0,0,0,10.070063173770905,0.7459521293640137,10.816015303134918,0.36692705629353034,0.39058760395463155,0.36692705629353034,0.36692703226784973,0.36692705629353034,0.36692705629353034
sugar_box1_black10_2,5,0.3584600506974727,0.3377795503923655,1.0841480978330782,1.1147940551079725,0.0527742151812175,0.05426600061799708,0.041666666666666664,0.041666666666666664,-0.020680500305107208,0.030645957274894275,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3377795503923655,0,0,0,9.702101815491915,0.6864918395876884,10.388593655079603,0.3584600506974727,0.3626081768353731,0.3584600506974727,0.3584599973729252,0.3584600506974727,0.3507025710439766
sugar_box1_black10_2,6,0.3769388929260957,0.37016887717519464,1.18869589682883,0.8973715429694739,0.05786339815534469,0.043682296727567294,0.041666666666666664,0.041666666666666664,-0.006770015750901082,-0.29132435385935607,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.37016887717519464,0,0,0,9.96285118162632,1.4769970439374447,11.439848225563765,0.3769388929260957,0.36643526249457564,0.3769388929260957,0.3769388100780886,0.3769388929260957,0.3769388929260957
sugar_box1_black10_2,7,0.35893697006037506,0.3795671317776137,1.2501436898671556,0.8755328504939531,0.06085455688974373,0.04261923176597843,0.041666666666666664,0.041666666666666664,0.020630161717238638,-0.3746108393732025,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.35893697006037506,0,0,0,11.612013448029757,0.7079276256263256,12.319941073656082,0.35893697006037506,0.35624820144291686,0.35893697006037506,0.3589368678297715,0.35893697006037506,0.35893697006037506
sugar_box1_black10_2,8,0.3353043374561251,0.33994636803956085,1.038219468001753,0.7864139965204983,0.05053849904747021,0.038281099747208114,0.041666666666666664,0.008333333333333333,0.004642030583435763,-0.25180547148125465,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3353043374561251,0,0,0,10.880920104682446,1.3258429244160652,12.20676302909851,0.3353043374561251,0.3396015086243908,0.3353043374561251,0.33530444156570044,0.3353043374561251,0.3353043374561251
sugar_box1_black10_2,9,0.34620600675359275,0.33342520016149885,0.9891294414452583,1.0401481340878278,0.04814889228625169,0.05063238275140575,0.041666666666666664,0.041666666666666664,-0.012780806592093907,0.05101869264256953,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.33342520016149885,0,0,0,11.464760638773441,0.6722039543092251,12.136964593082666,0.34620600675359275,0.33931497861782484,0.34620600675359275,0.34620617117721375,0.34620600675359275,0.33342520016149885
sugar_box1_black10_2,10,0.342433141783562,0.3482839590912875,0.7348210559965062,0.6862691768050889,0.03576965601503995,0.03340624521810026,0.008333333333333333,0.008333333333333333,0.00585081730772552,-0.048551879191417235,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.342433141783562,0,0,0,10.61117835342884,0.6652213633060455,11.276399716734886,0.342433141783562,0.33513097928277047,0.342433141783562,0.3424331747359706,0.342433141783562,0.3359757418694154
sugar_box1_black10_2,11,0.357979990015907,0.3630955682385335,1.1852651817541429,1.4054919441870157,0.05769639763582263,0.06841660696195173,0.041666666666666664,0.041666666666666664,0.005115578222626482,0.22022676243287287,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.357979990015907,0,0,0,11.339552700519562,0.6443220190703869,11.983874719589949,0.357979990015907,0.35628165690477903,0.357979990015907,0.35797984289240165,0.357979990015907,0.357979990015907
sugar_box1_black10_2,12,0.3556371530732988,0.3543127931866113,1.3448308821757515,0.9617541103883541,0.06546374475972838,0.046816314555643,0.041666666666666664,0.041666666666666664,-0.0013243598866874984,-0.3830767717873974,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.3543127931866113,0,0,0,10.59404807165265,1.992217730730772,12.586265802383423,0.3556371530732988,0.3565576926236588,0.3556371530732988,0.35563708970749675,0.3556371530732988,0.3556371530732988
sugar_box1_black10_2,13,0.34784313724571203,0.3551678552861606,1.2298676300125067,1.4289421709441794,0.0598675578368143,0.06955811826968217,0.041666666666666664,0.041666666666666664,0.007324718040448597,0.19907454093167276,MODE_1_ACCEPT,no_rollout,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.34784313724571203,0,0,0,12.054928112775087,0.7418300956487656,12.796758208423853,0.34784313724571203,0.3531639058595977,0.34784313724571203,0.3478433851026264,0.34784313724571203,0.34784313724571203
