episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
cracker_box_yalehand0_drop60,0,1.0037641541796836,1.0037641541796836,7.743391363959338,7.743391363959338,0.27822365690263884,0.27822365690263884,0.8,0.8,0.0,0.0,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.5,0,0,0,True,1,1.0037641541796836,0,0,0,13.015545904636383,5.261592101305723,18.277138005942106,1.0037641541796836,1.0037641541796836,1.0037641541796836,1.0037641541796836,1.0037641541796836,1.0037641541796836
cracker_box_yalehand0_drop60,1,1.707176215939878,1.707176215939878,13.060242110923634,13.060242110923634,0.46926057967927004,0.46926057967927004,0.9985082048731975,0.9985082048731975,0.0,0.0,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.5,0,0,0,True,1,1.707176215939878,0,0,0,12.448153924196959,0.9476733393967152,13.395827263593674,1.707176215939878,1.707176215939878,1.707176215939878,1.707176215939878,1.707176215939878,1.707176215939878
cracker_box_yalehand0_drop60,2,2.5795413096156543,2.4866052609873965,18.410626348588213,19.244213612737735,0.6615023763894039,0.6914535548948073,0.9985082048731975,0.9985082048731975,-0.09293604862825777,0.8335872641495214,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4889370828780531,0,0,0,True,1,2.4866052609873965,0,0,0,14.76319506764412,1.3529229909181595,16.11611805856228,2.5795413096156543,2.518030813338597,2.486605260987388,2.5795301667361747,2.5191395239757552,2.486605260987388
cracker_box_yalehand0_drop60,3,3.359894568367601,3.3248414238269084,17.5467265294094,19.52054626488918,0.6304620536687713,0.7013823157425438,0.9985082048731975,0.9985082048731975,-0.03505314454069275,1.973819735479779,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.47338952709697196,0,0,0,True,1,3.3248414238269084,0,0,0,12.129479087889194,0.8797608315944672,13.009239919483662,3.359894568367601,3.3386701710576348,3.3296212121229725,3.3598834319127984,3.3398048571716688,3.3296212121229725
cracker_box_yalehand0_drop60,4,4.10346344519013,4.275179027512284,21.702147239434623,21.29687814467426,0.7797682544754709,0.7652067472141104,0.9985082048731975,0.9985082048731975,0.1717155823221539,-0.40526909476036366,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,4.10346344519013,0,0,0,12.57240166887641,1.0556629858911037,13.628064654767513,4.10346344519013,4.185454530799498,4.26055797952153,4.110270001595766,4.204459425462287,4.10346344519013
cracker_box_yalehand0_drop60,5,5.071013168800607,5.18507959330479,22.0702849731066,22.450042145496276,0.7929956146451751,0.8066404666578257,0.9985082048731975,0.9985082048731975,0.11406642450418314,0.3797571723896773,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4957369287906389,0,0,0,True,1,5.071013168800607,0,0,0,12.219679076224566,0.9924708865582943,13.21214996278286,5.071013168800607,5.096464576812962,5.288999899310789,5.071032669733448,5.116267486838412,5.071013168800607
cracker_box_yalehand0_drop60,6,6.1167324905635,6.1348660362466605,27.067996995501066,24.583768020358715,0.9725657344622745,0.8833062307692839,1.0,0.9985082048731975,0.018133545683160612,-2.4842289751423507,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,6.1167324905635,0,0,0,11.851981282234192,1.081010326743126,12.932991608977318,6.1167324905635,6.113354789711385,6.480206456427309,6.16344757601074,6.125246998657866,6.1167324905635
cracker_box_yalehand0_drop60,7,7.126487330384023,7.157988615321163,27.91528202145322,27.773844872438996,1.003009079926699,0.9979271773118091,1.0,1.0,0.031501284937140106,-0.141437149014223,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,7.126487330384023,0,0,0,11.991902254521847,0.9886571206152439,12.98055937513709,7.126487330384023,7.137666544663842,7.828163047182023,7.126577625021971,7.145710481624033,7.126487330384023
cracker_box_yalehand0_drop60,8,8.225167880050671,8.177270597565435,22.47670602479628,21.96074512184004,0.8075985122553382,0.7890597967892157,0.9985082048731975,0.9985082048731975,-0.04789728248523595,-0.5159609029562375,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,8.177270597565435,0,0,0,11.707859113812447,1.916963141411543,13.62482225522399,8.225167880050671,8.201943862570737,9.28415391332544,8.225317402436943,8.196753285723352,8.181549864930055
cracker_box_yalehand0_drop60,9,9.091005980221471,9.285679438933023,30.89390887301489,27.78574005320996,1.1100325295029503,0.9983545766951103,1.0,1.0,0.19467345871155217,-3.1081688198049306,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,9.091005980221471,0,0,0,11.85188814997673,0.9681256487965584,12.820013798773289,9.091005980221471,9.19103317998166,10.820204783874399,9.09112588662925,9.19993134605042,9.091005980221471
cracker_box_yalehand0_drop60,10,10.113962540469005,10.290273488199427,31.61476807419571,29.621659454626784,1.1359333362215573,1.0643200155618748,1.0,1.0,0.17631094773042122,-1.9931086195689254,MODE_2_UNCERTAINTY_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,10.113962540469005,0,0,0,11.853340081870556,1.020587980747223,12.873928062617779,10.113962540469005,10.194304660491058,12.430955201225686,10.111212671091765,10.21587739263885,10.113962540469005
cracker_box_yalehand0_drop60,11,11.188865038728373,11.29535772681749,33.66303522378079,33.96194914406759,1.209528528545624,1.2202686448709308,1.0,1.0,0.1064926880891175,0.2989139202868003,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.1,1,0,0,True,1,11.188865038728373,0,0,0,12.374450918287039,1.0135499760508537,13.388000894337893,11.188865038728373,11.2223378043856,14.075030193115563,11.188940106117059,11.198033432865891,11.094519391872419
cracker_box_yalehand0_drop60,12,12.513505737106776,12.395422239142723,24.931012807278567,30.7752445221847,0.8957828976347721,1.1057688641294527,0.9985082048731975,1.0,-0.1180834979640526,5.844231714906133,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4475630340617168,0,0,0,True,1,12.395422239142723,0,0,0,18.501506187021732,1.000732183456421,19.502238370478153,12.513505737106776,12.453861786713132,15.730570548213432,12.505162271579925,12.463499269792207,12.0511707168418
cracker_box_yalehand0_drop60,13,13.711386395530548,13.762971075931594,34.94517179630168,35.51187461711971,1.2555962925379869,1.2759581887374853,1.0,1.0,0.0515846804010458,0.5667028208180298,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4959795220596099,0,0,0,True,1,13.711386395530548,0,0,0,12.846002355217934,1.954318955540657,14.80032131075859,13.711386395530548,13.720166629409183,17.297272968512488,13.711507381607571,13.737295649544226,12.9519975277346
cracker_box_yalehand0_drop60,14,14.983344060060052,14.978452279473625,39.74207371244154,41.255162547043895,1.4279512117434776,1.4823171980399996,1.0,1.0,-0.004891780586426364,1.5130888346023568,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4906619325438591,0,0,0,True,1,14.978452279473625,0,0,0,11.989826336503029,1.893624197691679,13.883450534194708,14.983344060060052,14.974088783944293,18.8077234640821,14.983486552267605,14.97639325727975,13.80637798977691
cracker_box_yalehand0_drop60,15,16.235379796666308,16.189019820497187,42.236599843110056,42.55238183893201,1.5175806970287096,1.5289268911614924,1.0,1.0,-0.04635997616912135,0.31578199582195055,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.49813827504139924,0,0,0,True,1,16.189019820497187,0,0,0,13.21067800745368,1.2482781894505024,14.458956196904182,16.235379796666308,16.229183003187583,20.231114841343704,16.235539732864666,16.211897074174793,14.624785887914872
cracker_box_yalehand0_drop60,16,17.42640849887874,17.402348604956426,38.95100089630008,40.97377016999223,1.399527597149031,1.4722066389208734,1.0,1.0,-0.024059893922313336,2.0227692736921483,MODE_3_UNCERTAIN_FUSION,no_rollout,relative_quality_restart_v1_1_development,0.4873489582450939,0,0,0,True,1,17.402348604956426,0,0,0,14.353247825056314,2.3081679828464985,16.661415807902813,17.42640849887874,17.437267023039993,21.609257283296486,17.426583624628687,17.415863560113433,15.422192733271261
