episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
tomato_soup_can_yalehand0_black10_3,1,1,1,1,0.35660960764191346,,1,28372.419989667833,1,0,0.35660960764191346,False,1
tomato_soup_can_yalehand0_black10_3,401,1,1,1,0.49007858479489025,,1,2461.9285073131323,1,0,0.49007858479489025,False,1
tomato_soup_can_yalehand0_black10_3,407,1,1,1,0.5061155715657719,,1,2441.9229021295905,1,0,0.5061155715657719,False,1
tomato_soup_can_yalehand0_black10_3,408,1,1,1,0.5201654792278645,,1,2454.2384138330817,1,0,0.5201654792278645,False,1
tomato_soup_can_yalehand0_black10_3,411,1,1,1,0.51725737831832,,1,2453.9778800681233,1,0,0.51725737831832,False,1
tomato_soup_can_yalehand0_black10_3,414,1,1,1,0.48113125813231666,,1,2449.73748549819,1,0,0.48113125813231666,False,1
tomato_soup_can_yalehand0_black10_3,417,1,1,1,0.49444553032346755,,1,2464.114697650075,1,0,0.49444553032346755,False,1
tomato_soup_can_yalehand0_black10_3,419,1,1,1,0.45822045645271087,,1,2455.884961411357,1,0,0.45822045645271087,False,1
tomato_soup_can_yalehand0_black10_3,421,1,1,1,0.3297104375649505,,1,2447.6012540981174,1,0,0.3297104375649505,False,1
tomato_soup_can_yalehand0_black10_3,423,1,1,1,0.27551947050770675,,1,2441.360575146973,1,0,0.27551947050770675,False,1
tomato_soup_can_yalehand0_black10_3,424,1,1,1,0.2880673323695615,,1,2464.4292881712317,1,0,0.2880673323695615,False,1
tomato_soup_can_yalehand0_black10_3,437,1,1,1,0.6077938032444585,,1,2473.1708243489265,1,0,0.6077938032444585,False,1
tomato_soup_can_yalehand0_black10_3,438,1,1,1,0.33475079940473484,,1,2476.9073240458965,1,0,0.33475079940473484,False,1
tomato_soup_can_yalehand0_black10_3,441,1,1,1,0.41745794875219083,,1,2480.7439679279923,1,0,0.41745794875219083,False,1
tomato_soup_can_yalehand0_black10_3,445,1,1,1,0.45981605098396733,,1,2471.714078448713,1,0,0.45981605098396733,False,1
tomato_soup_can_yalehand0_black10_3,446,1,1,1,0.5001642867001135,,1,2505.9983618557453,1,0,0.5001642867001135,False,1
tomato_soup_can_yalehand0_black10_3,454,1,1,1,0.45912589613464644,,1,2475.316382944584,1,0,0.45912589613464644,False,1
tomato_soup_can_yalehand0_black10_3,456,1,1,1,0.3414208569510831,,1,2468.8053028658032,1,0,0.3414208569510831,False,1
tomato_soup_can_yalehand0_black10_3,459,1,1,1,0.31919167353321876,,1,2465.196458622813,1,0,0.31919167353321876,False,1
tomato_soup_can_yalehand0_black10_3,460,1,1,1,0.38670471957040764,,1,2469.0704932436347,1,0,0.38670471957040764,False,1
tomato_soup_can_yalehand0_black10_3,462,1,1,1,0.5582096487450651,,1,2460.059192031622,1,0,0.5582096487450651,False,1
tomato_soup_can_yalehand0_black10_3,463,1,1,1,0.40908427064570985,,1,2466.2374453619123,1,0,0.40908427064570985,False,1
tomato_soup_can_yalehand0_black10_3,471,1,1,1,0.44358987928050486,,1,2483.845481649041,1,0,0.44358987928050486,False,1
tomato_soup_can_yalehand0_black10_3,472,1,1,1,0.37763463385598295,,1,2453.8078643381596,1,0,0.37763463385598295,False,1
tomato_soup_can_yalehand0_black10_3,473,1,1,1,0.310544700007029,,1,2450.8581683039665,1,0,0.310544700007029,False,1
tomato_soup_can_yalehand0_black10_3,474,1,1,1,0.4804029671216551,,1,2458.776196464896,1,0,0.4804029671216551,False,1
tomato_soup_can_yalehand0_black10_3,475,1,1,1,0.4771581046449291,,1,2464.122300967574,1,0,0.4771581046449291,False,1
tomato_soup_can_yalehand0_black10_3,476,1,1,1,2.607250462826199,,1,2461.4229407161474,1,0,2.607250462826199,False,1
tomato_soup_can_yalehand0_black10_3,477,1,1,1,2.662708935688619,,1,2474.8019678518176,1,0,2.662708935688619,False,1
tomato_soup_can_yalehand0_black10_3,478,1,1,1,2.516892910027625,,1,2490.1736499741673,1,0,2.516892910027625,False,1
tomato_soup_can_yalehand0_black10_3,479,1,1,1,2.8641440019699016,,1,2485.164669342339,1,0,2.8641440019699016,False,1
tomato_soup_can_yalehand0_black10_3,480,1,1,1,2.858499657884621,,1,2468.408693559468,1,0,2.858499657884621,False,1
tomato_soup_can_yalehand0_black10_3,481,1,1,1,2.9508470779814884,,1,2436.8696119636297,1,0,2.9508470779814884,False,1
tomato_soup_can_yalehand0_black10_3,482,1,1,1,3.301441724320943,,1,2454.7947524115443,1,0,3.301441724320943,False,1
