episode,frame_id,relocalization_attempted,relocalization_generated,relocalization_used,relocalization_raw_error_cm,relocalization_failure_reason,relocalization_cache_hit,relocalization_wall_ms,observer_restart,motion_history_reset,error_b5_ours_cm,output_uncertain,output_quality_unverified
cracker_box_yalehand0_black10,0,1,1,1,0.49981678039482635,,1,29745.56338507682,1,1,0.49981678039482635,False,1
cracker_box_yalehand0_black10,1,1,1,1,0.4680673205500923,,1,2423.3424635604024,1,1,0.4680673205500923,False,1
cracker_box_yalehand0_black10,2,1,1,1,0.44616641176932437,,1,2430.357053875923,1,1,0.44616641176932437,False,1
cracker_box_yalehand0_black10,3,1,1,1,0.4709478584185337,,1,2434.032258577645,1,1,0.4709478584185337,False,1
cracker_box_yalehand0_black10,4,1,1,1,0.5116496251147717,,1,2429.4224223122,1,1,0.5116496251147717,False,1
cracker_box_yalehand0_black10,5,1,1,1,0.496729041033728,,1,2429.138337261975,1,1,0.496729041033728,False,1
cracker_box_yalehand0_black10,6,1,1,1,0.4741967752860521,,1,2430.5201079696417,1,1,0.4741967752860521,False,1
cracker_box_yalehand0_black10,7,1,1,1,0.45704239577289,,1,2428.4216510131955,1,1,0.45704239577289,False,1
cracker_box_yalehand0_black10,8,1,1,1,0.4608360225693138,,1,2417.20824688673,1,1,0.4608360225693138,False,1
cracker_box_yalehand0_black10,9,1,1,1,0.46226341122076176,,1,2427.499933168292,1,1,0.46226341122076176,False,1
cracker_box_yalehand0_black10,10,1,1,1,0.4356882781740293,,1,2428.3111905679107,1,1,0.4356882781740293,False,1
cracker_box_yalehand0_black10,11,1,1,1,0.48984676939754235,,1,2425.22048112005,1,1,0.48984676939754235,False,1
cracker_box_yalehand0_black10,12,1,1,1,0.4306976042008243,,1,2428.9688989520073,1,1,0.4306976042008243,False,1
cracker_box_yalehand0_black10,13,1,1,1,0.44770986421388437,,1,2439.669458195567,1,1,0.44770986421388437,False,1
cracker_box_yalehand0_black10,14,1,1,1,0.4385484557283327,,1,2440.4449267312884,1,1,0.4385484557283327,False,1
cracker_box_yalehand0_black10,15,1,1,1,0.5108432083541942,,1,2426.6104893758893,1,1,0.5108432083541942,False,1
cracker_box_yalehand0_black10,16,1,1,1,0.46129438059693656,,1,2434.3308294191957,1,1,0.46129438059693656,False,1
cracker_box_yalehand0_black10,17,1,1,1,0.42562262282701147,,1,2436.518189497292,1,1,0.42562262282701147,False,1
cracker_box_yalehand0_black10,18,1,1,1,0.43516557066941636,,1,2425.4833785817027,1,1,0.43516557066941636,False,1
cracker_box_yalehand0_black10,19,1,1,1,0.4757870880898592,,1,2432.0073537528515,1,1,0.4757870880898592,False,1
cracker_box_yalehand0_black10,20,1,1,1,0.4555872525333417,,1,2429.6301137655973,1,1,0.4555872525333417,False,1
cracker_box_yalehand0_black10,21,1,1,1,0.44616477437008195,,1,2433.9248770847917,1,1,0.44616477437008195,False,1
cracker_box_yalehand0_black10,22,1,1,1,0.46987746495132804,,1,2441.1687217652798,1,1,0.46987746495132804,False,1
cracker_box_yalehand0_black10,23,1,1,1,0.4012294099645526,,1,2431.9250816479325,1,1,0.4012294099645526,False,1
cracker_box_yalehand0_black10,24,1,1,1,0.3910061238976433,,1,2431.287690065801,1,1,0.3910061238976433,False,1
cracker_box_yalehand0_black10,25,1,1,1,0.39074127662429803,,1,2440.4562851414084,1,1,0.39074127662429803,False,1
cracker_box_yalehand0_black10,26,1,1,1,0.4408521022349503,,1,2427.9369488358498,1,1,0.4408521022349503,False,1
cracker_box_yalehand0_black10,27,1,1,1,0.44577651284936753,,1,2428.0545664951205,1,1,0.44577651284936753,False,1
cracker_box_yalehand0_black10,28,1,1,1,0.42937586500830177,,1,2442.40462500602,1,1,0.42937586500830177,False,1
cracker_box_yalehand0_black10,29,1,1,1,0.44907417073990635,,1,2431.9325760006905,1,1,0.44907417073990635,False,1
cracker_box_yalehand0_black10,30,1,1,1,0.39982843086564973,,1,2426.0599790140986,1,1,0.39982843086564973,False,1
cracker_box_yalehand0_black10,31,1,1,1,0.4055027344772891,,1,2432.185168378055,1,1,0.4055027344772891,False,1
cracker_box_yalehand0_black10,32,1,1,1,0.3860193046525281,,1,2440.003768540919,1,1,0.3860193046525281,False,1
cracker_box_yalehand0_black10,33,1,1,1,0.42573347071747775,,1,2433.480623178184,1,1,0.42573347071747775,False,1
cracker_box_yalehand0_black10,34,1,1,1,0.40854028292695255,,1,2440.240055322647,1,1,0.40854028292695255,False,1
cracker_box_yalehand0_black10,35,1,1,1,0.42545725594715417,,1,2430.4071571677923,1,1,0.42545725594715417,False,1
cracker_box_yalehand0_black10,36,1,1,1,0.43329393189234816,,1,2430.0291780382395,1,1,0.43329393189234816,False,1
cracker_box_yalehand0_black10,37,1,1,1,0.41912751516938923,,1,2438.1612790748477,1,1,0.41912751516938923,False,1
cracker_box_yalehand0_black10,38,1,1,1,0.4256975931364289,,1,2438.4492486715317,1,1,0.4256975931364289,False,1
cracker_box_yalehand0_black10,39,1,1,1,0.43789387683938685,,1,2429.069231264293,1,1,0.43789387683938685,False,1
cracker_box_yalehand0_black10,40,1,1,1,0.4489613700031049,,1,2430.8927673846483,1,1,0.4489613700031049,False,1
cracker_box_yalehand0_black10,41,1,1,1,0.3758430841338362,,1,2428.6277666687965,1,1,0.3758430841338362,False,1
cracker_box_yalehand0_black10,42,1,1,1,0.3671698024803032,,1,2435.8126102015376,1,1,0.3671698024803032,False,1
cracker_box_yalehand0_black10,43,1,1,1,0.3827738943655055,,1,2433.6403105407953,1,1,0.3827738943655055,False,1
cracker_box_yalehand0_black10,44,1,1,1,0.39237481407169456,,1,2431.3346007838845,1,1,0.39237481407169456,False,1
